lane1_score,lane2_score,lane3_score,lane4_score,lane5_score,lane6_score,lane1_rank,lane2_rank,lane3_rank,lane4_rank,lane5_rank,lane6_rank,race_key,trifecta_odds,scores,ranks,true_order_prob,true_order_rank
-0.5792122,-1.2464774,-1.2020198,1.6764232,-1.160574,-0.30582434,4,6,5,1,2,3,2025-06-21-10-若 松,57.3,"[-0.5792121887207031, -1.2464773654937744, -1.2020198106765747, 1.676423192024231, -1.160573959350586, -0.305824339389801]","[4, 6, 5, 1, 2, 3]",0.009841246586110018,19
0.44225213,0.4089834,-0.04290158,-0.35770333,-1.666403,-2.091335,1,2,4,6,5,3,2025-06-21-11-若 松,37.8,"[0.44225212931632996, 0.40898340940475464, -0.04290157929062843, -0.3577033281326294, -1.66640305519104, -2.0913350582122803]","[1, 2, 4, 6, 5, 3]",0.0009273763383611849,189
1.1364114,-0.75431806,0.16416602,-0.8133212,-0.878282,-2.086482,1,4,5,2,6,3,2025-06-21-12-若 松,25.2,"[1.136411428451538, -0.7543180584907532, 0.16416601836681366, -0.8133211731910706, -0.8782820105552673, -2.086482048034668]","[1, 4, 5, 2, 6, 3]",0.0008726085628701895,207
1.0618013,0.16410775,-0.26814884,-0.25592557,-2.6063836,-1.5498848,1,2,3,5,6,4,2025-06-22-01-若 松,10.1,"[1.0618013143539429, 0.16410775482654572, -0.26814883947372437, -0.25592556595802307, -2.6063835620880127, -1.5498847961425781]","[1, 2, 3, 5, 6, 4]",0.01474032150566124,16
-0.51311,0.8969999,-1.3474252,1.5975196,-0.6435922,-1.4021876,2,1,6,4,3,5,2025-06-22-02-若 松,108.8,"[-0.5131099820137024, 0.8969998955726624, -1.3474252223968506, 1.5975196361541748, -0.6435921788215637, -1.4021875858306885]","[2, 1, 6, 4, 3, 5]",0.0009609279709869878,166
0.23712689,-1.6340386,2.0604799,-0.6382359,-2.1341822,-0.33107957,2,6,1,4,5,3,2025-06-22-03-若 松,89.1,"[0.237126886844635, -1.6340385675430298, 2.0604798793792725, -0.6382359266281128, -2.1341822147369385, -0.3310795724391937]","[2, 6, 1, 4, 5, 3]",0.03594997009183316,4
-0.32927743,0.23842676,-1.495197,-0.07680308,1.6165532,-1.8861045,3,2,4,6,1,5,2025-06-22-04-若 松,179.4,"[-0.3292774260044098, 0.23842675983905792, -1.495197057723999, -0.07680308073759079, 1.6165531873703003, -1.8861044645309448]","[3, 2, 4, 6, 1, 5]",0.002012057029737849,102
1.4362901,-0.30673796,-1.3617975,-0.7944871,-1.307574,-0.43552235,1,4,6,5,2,3,2025-06-22-05-若 松,84.9,"[1.4362901449203491, -0.3067379593849182, -1.3617974519729614, -0.7944871187210083, -1.3075740337371826, -0.4355223476886749]","[1, 4, 6, 5, 2, 3]",0.007381761059056418,31
0.95208,0.103613615,0.032873433,-0.111345805,-2.5252297,-1.9097613,4,2,3,1,5,6,2025-06-22-06-若 松,50.7,"[0.9520800113677979, 0.10361361503601074, 0.03287343308329582, -0.1113458052277565, -2.5252296924591064, -1.9097613096237183]","[4, 2, 3, 1, 5, 6]",0.002953271063455438,77
1.3203444,-0.35018772,-0.21845116,-0.7753164,-0.29068995,-2.5413635,1,2,3,6,4,5,2025-06-22-07-若 松,17.7,"[1.3203444480895996, -0.3501877188682556, -0.21845115721225739, -0.7753164172172546, -0.29068994522094727, -2.541363477706909]","[1, 2, 3, 6, 4, 5]",0.004706830650820332,58
1.2953888,-0.13249776,0.05721765,-2.0135593,-1.5614064,-1.548881,1,3,2,6,4,5,2025-06-22-08-若 松,5.0,"[1.2953888177871704, -0.13249775767326355, 0.05721765011548996, -2.013559341430664, -1.5614063739776611, -1.5488810539245605]","[1, 3, 2, 6, 4, 5]",0.03585292958423962,2
0.47921792,0.9530917,-1.9551754,-1.4972347,0.21331407,-0.9960279,1,3,5,6,2,4,2025-06-22-09-若 松,6.8,"[0.47921791672706604, 0.9530916810035706, -1.9551753997802734, -1.4972347021102905, 0.21331407129764557, -0.9960278868675232]","[1, 3, 5, 6, 2, 4]",0.010751263460763149,24
1.2707174,-2.2027771,0.43474373,-0.64401966,-0.6809763,-1.5734159,1,5,2,4,3,6,2025-06-22-10-若 松,3.5,"[1.2707173824310303, -2.202777147293091, 0.434743732213974, -0.6440196633338928, -0.6809762716293335, -1.5734158754348755]","[1, 5, 2, 4, 3, 6]",0.02393345052912928,8
1.4117774,-0.20159693,-0.42519477,0.6333792,-2.3349402,-1.3555464,2,3,5,1,6,4,2025-06-22-11-若 松,56.8,"[1.411777377128601, -0.2015969306230545, -0.42519477009773254, 0.6333792209625244, -2.334940195083618, -1.3555463552474976]","[2, 3, 5, 1, 6, 4]",0.01664043626312173,14
1.6666331,-0.6600134,0.6202157,-1.9628228,-0.33116934,-1.4093536,1,4,3,6,2,5,2025-06-22-12-若 松,9.2,"[1.666633129119873, -0.6600133776664734, 0.6202157139778137, -1.9628227949142456, -0.33116933703422546, -1.4093536138534546]","[1, 4, 3, 6, 2, 5]",0.030530813540564552,3
-0.33552188,-0.07991526,1.0699248,1.4686763,-1.1023077,-1.5257103,3,2,6,1,5,4,2025-06-23-01-若 松,179.2,"[-0.3355218768119812, -0.07991526275873184, 1.0699248313903809, 1.4686763286590576, -1.102307677268982, -1.5257103443145752]","[3, 2, 6, 1, 5, 4]",9.134172707448908e-05,402
1.5541552,0.14188874,0.19013962,-0.24477988,-0.91893655,-1.8770088,1,2,3,6,5,4,2025-06-23-02-若 松,23.3,"[1.5541552305221558, 0.14188873767852783, 0.19013962149620056, -0.24477988481521606, -0.918936550617218, -1.8770087957382202]","[1, 2, 3, 6, 5, 4]",0.003219635642497003,76
1.5898105,0.6700641,-0.115834296,-1.0774257,-2.3284578,0.16136563,1,3,2,6,4,5,2025-06-23-03-若 松,26.7,"[1.5898104906082153, 0.6700640916824341, -0.1158342957496643, -1.0774257183074951, -2.328457832336426, 0.16136562824249268]","[1, 3, 2, 6, 4, 5]",0.002685085090763057,79
1.7108097,0.15081081,0.15993209,-1.0403479,-2.0465503,-0.38698158,1,5,3,4,6,2,2025-06-23-04-若 松,87.6,"[1.7108097076416016, 0.15081080794334412, 0.15993209183216095, -1.040347933769226, -2.0465502738952637, -0.3869815766811371]","[1, 5, 3, 4, 6, 2]",0.009571496228250384,28
1.7829609,-0.34715194,-0.2800006,-0.008614824,-0.9104657,-1.2965828,1,3,4,2,5,6,2025-06-23-05-若 松,6.7,"[1.7829608917236328, -0.3471519351005554, -0.28000059723854065, -0.008614824153482914, -0.9104657173156738, -1.296582818031311]","[1, 3, 4, 2, 5, 6]",0.021560339071487744,2
1.6174331,0.07239921,-1.4961606,0.2473904,-1.1914312,0.015783578,1,3,4,5,6,2,2025-06-23-06-若 松,40.5,"[1.6174330711364746, 0.07239920645952225, -1.496160626411438, 0.24739040434360504, -1.1914311647415161, 0.015783578157424927]","[1, 3, 4, 5, 6, 2]",0.0054823844369047275,50
-0.3347933,-1.1888655,0.5159131,2.1652594,-1.4524531,0.1903688,3,6,2,1,5,4,2025-06-23-07-若 松,72.0,"[-0.3347932994365692, -1.1888655424118042, 0.5159131288528442, 2.16525936126709, -1.4524531364440918, 0.19036880135536194]","[3, 6, 2, 1, 5, 4]",0.023959740412384665,7
1.4416083,0.29234686,0.26161662,-0.98303115,-2.4927192,0.183083,1,3,4,5,6,2,2025-06-23-08-若 松,110.7,"[1.4416083097457886, 0.29234686493873596, 0.26161661744117737, -0.983031153678894, -2.4927191734313965, 0.18308299779891968]","[1, 3, 4, 5, 6, 2]",0.03635047237795361,5
1.3241665,0.59107685,0.9757386,-0.5745347,-1.8038857,-2.0504408,3,2,1,5,6,4,2025-06-23-09-若 松,131.9,"[1.3241665363311768, 0.5910768508911133, 0.9757385849952698, -0.5745347142219543, -1.8038856983184814, -2.050440788269043]","[3, 2, 1, 5, 6, 4]",0.007786547754562251,34
1.0327908,0.10048509,-0.43954772,-0.8098233,-2.2036617,-0.83692646,1,2,4,3,5,6,2025-06-23-10-若 松,6.3,"[1.0327907800674438, 0.10048508644104004, -0.43954771757125854, -0.8098232746124268, -2.2036616802215576, -0.8369264602661133]","[1, 2, 4, 3, 5, 6]",0.006140091701134032,41
0.9333178,-0.14971747,-0.019479262,-2.0341754,-0.48531726,-1.9651575,3,4,2,5,1,6,2025-06-23-11-若 松,202.0,"[0.9333177804946899, -0.14971746504306793, -0.019479261711239815, -2.034175395965576, -0.48531726002693176, -1.9651575088500977]","[3, 4, 2, 5, 1, 6]",0.006250476731855141,40
1.4043504,-0.13444524,-0.7353664,-0.6224,-1.8912394,-1.3529961,1,2,4,3,6,5,2025-06-23-12-若 松,11.4,"[1.4043503999710083, -0.13444523513317108, -0.7353664040565491, -0.6223999857902527, -1.8912394046783447, -1.3529961109161377]","[1, 2, 4, 3, 6, 5]",0.031156144438998355,1
-0.79167455,0.18108605,2.4618616,-0.7310086,-0.93949866,-0.9394732,2,4,1,3,6,5,2025-06-24-01-若 松,158.3,"[-0.7916745543479919, 0.18108604848384857, 2.4618616104125977, -0.7310085892677307, -0.9394986629486084, -0.9394732117652893]","[2, 4, 1, 3, 6, 5]",0.0073689884474850385,49
1.6824979,-0.13697061,-0.43530196,0.33455616,-1.8371904,-1.1301061,1,2,3,4,6,5,2025-06-24-02-若 松,22.7,"[1.6824978590011597, -0.1369706094264984, -0.4353019595146179, 0.3345561623573303, -1.8371903896331787, -1.1301060914993286]","[1, 2, 3, 4, 6, 5]",0.020048749846858404,7
1.1690682,-1.8820457,-0.12864716,-0.7451923,-0.4357655,1.269523,1,4,6,3,5,2,2025-06-24-03-若 松,33.8,"[1.1690682172775269, -1.8820457458496094, -0.12864716351032257, -0.745192289352417, -0.43576550483703613, 1.269523024559021]","[1, 4, 6, 3, 5, 2]",0.0019038408118232403,117
1.3791342,-1.9402868,0.6309288,-0.3009431,-0.059109084,-0.67458683,4,5,1,6,2,3,2025-06-24-04-若 松,92.9,"[1.379134178161621, -1.9402867555618286, 0.6309288144111633, -0.3009431064128876, -0.05910908430814743, -0.674586832523346]","[4, 5, 1, 6, 2, 3]",0.00043314064984974665,259
1.384994,-0.4792312,0.93298054,-0.037376128,-1.0008363,-1.9750707,1,4,2,3,5,6,2025-06-24-05-若 松,12.2,"[1.3849940299987793, -0.47923120856285095, 0.9329805374145508, -0.037376128137111664, -1.0008362531661987, -1.9750707149505615]","[1, 4, 2, 3, 5, 6]",0.04682456241630683,1
1.5993351,0.3113405,-0.100354895,-1.7665793,-1.5545516,-0.08451821,1,5,2,6,4,3,2025-06-24-06-若 松,11.7,"[1.5993350744247437, 0.3113405108451843, -0.10035489499568939, -1.766579270362854, -1.554551601409912, -0.08451820909976959]","[1, 5, 2, 6, 4, 3]",0.005449373920921674,46
-0.6884472,0.49898776,2.102645,-1.4169873,-2.5374417,0.28351662,5,6,1,3,4,2,2025-06-24-07-若 松,296.1,"[-0.6884471774101257, 0.49898776412010193, 2.102644920349121, -1.4169872999191284, -2.5374417304992676, 0.28351661562919617]","[5, 6, 1, 3, 4, 2]",0.00019427024221807198,218
0.6273353,1.877503,-0.26785624,-1.7032872,-1.1452979,-1.3938112,2,1,3,5,4,6,2025-06-24-08-若 松,13.8,"[0.6273353099822998, 1.8775030374526978, -0.267856240272522, -1.7032872438430786, -1.145297884941101, -1.3938112258911133]","[2, 1, 3, 5, 4, 6]",0.03313814147345372,3
1.4231708,-0.2599996,0.97494036,-1.2121366,-1.2971796,-0.665471,1,2,5,4,6,3,2025-06-24-09-若 松,11.4,"[1.423170804977417, -0.2599996030330658, 0.9749403595924377, -1.2121366262435913, -1.2971795797348022, -0.6654710173606873]","[1, 2, 5, 4, 6, 3]",0.0009448150197012063,177
1.5257155,-0.05029937,-1.5260392,-0.9346456,-1.0424219,-1.5092599,1,4,5,6,2,3,2025-06-24-10-若 松,,"[1.5257154703140259, -0.05029936879873276, -1.5260392427444458, -0.9346455931663513, -1.0424219369888306, -1.5092599391937256]","[1, 4, 5, 6, 2, 3]",0.003037326799487938,95
1.336859,0.5879903,0.37492976,-1.5197456,-1.5687938,-0.13771616,1,2,5,3,4,6,2025-06-24-11-若 松,8.5,"[1.3368589878082275, 0.5879902839660645, 0.3749297559261322, -1.5197455883026123, -1.568793773651123, -0.1377161592245102]","[1, 2, 5, 3, 4, 6]",0.0007352509644715019,185
1.4945626,-0.12251493,0.27501366,-1.770373,-0.16539931,-0.87664425,1,6,2,4,5,3,2025-06-24-12-若 松,29.5,"[1.4945626258850098, -0.12251493334770203, 0.27501365542411804, -1.770372986793518, -0.16539931297302246, -0.8766442537307739]","[1, 6, 2, 4, 5, 3]",0.0015678152431383779,139
0.5116573,-0.0023325596,-0.81907254,1.093231,-0.62499213,-1.4786431,1,3,5,4,2,6,2025-06-28-01-若 松,13.9,"[0.5116572976112366, -0.0023325595539063215, -0.8190725445747375, 1.093230962753296, -0.6249921321868896, -1.4786430597305298]","[1, 3, 5, 4, 2, 6]",0.002902156248995073,97
0.18783146,0.7611817,-0.08057596,-1.4808644,-1.2799164,0.30019033,2,3,4,5,6,1,2025-06-28-02-若 松,45.1,"[0.18783146142959595, 0.7611817121505737, -0.08057595789432526, -1.480864405632019, -1.2799164056777954, 0.3001903295516968]","[2, 3, 4, 5, 6, 1]",0.009709905726505272,24
-0.028429862,-1.5167131,-0.392257,2.178509,-0.7368725,-0.6610615,4,6,3,1,2,5,2025-06-28-03-若 松,120.2,"[-0.02842986211180687, -1.5167131423950195, -0.3922570049762726, 2.178508996963501, -0.7368724942207336, -0.6610615253448486]","[4, 6, 3, 1, 2, 5]",0.01430049096800819,15
1.2154254,-0.8045573,-0.049036447,0.18539266,-2.4288032,-0.96035117,1,5,3,2,6,4,2025-06-28-04-若 松,35.3,"[1.2154253721237183, -0.8045573234558105, -0.04903644695878029, 0.18539266288280487, -2.4288032054901123, -0.9603511691093445]","[1, 5, 3, 2, 6, 4]",0.03631193011864359,3
1.4579344,-0.21200643,0.18252365,-0.61007005,-1.5576571,-1.1234959,2,3,5,1,6,4,2025-06-28-05-若 松,50.0,"[1.4579343795776367, -0.21200643479824066, 0.18252365291118622, -0.6100700497627258, -1.5576571226119995, -1.1234959363937378]","[2, 3, 5, 1, 6, 4]",0.0023399656951147633,113
-0.20991722,-0.30203858,2.3306582,-1.921983,-1.0615886,-0.103941046,3,5,1,6,4,2,2025-06-28-06-若 松,241.7,"[-0.20991721749305725, -0.3020385801792145, 2.330658197402954, -1.921983003616333, -1.0615886449813843, -0.10394104570150375]","[3, 5, 1, 6, 4, 2]",0.022157479369532967,7
1.0922456,0.39694604,-0.24000919,-0.5321845,-2.1985638,-1.0797572,1,2,4,5,6,3,2025-06-28-07-若 松,6.7,"[1.0922455787658691, 0.3969460427761078, -0.24000918865203857, -0.5321844816207886, -2.198563814163208, -1.0797572135925293]","[1, 2, 4, 5, 6, 3]",0.017645983445871344,9
1.026156,0.43630964,-1.4357895,-0.7774014,-0.26291975,-1.6134542,1,2,5,3,4,6,2025-06-28-08-若 松,5.9,"[1.026155948638916, 0.4363096356391907, -1.4357894659042358, -0.7774013876914978, -0.26291975378990173, -1.6134542226791382]","[1, 2, 5, 3, 4, 6]",0.021433720617884903,3
1.3568583,-0.06361323,-0.21216984,-2.0566785,-1.988306,-0.4697914,1,2,3,6,5,4,2025-06-28-09-若 松,8.0,"[1.356858253479004, -0.06361322849988937, -0.2121698409318924, -2.056678533554077, -1.9883060455322266, -0.4697914123535156]","[1, 2, 3, 6, 5, 4]",0.03665169973715911,1
-0.9347922,-0.43293458,1.9285008,0.17273998,-1.6369396,-1.2381648,5,1,3,2,4,6,2025-06-28-10-若 松,846.4,"[-0.9347922205924988, -0.43293458223342896, 1.928500771522522, 0.17273998260498047, -1.6369396448135376, -1.2381647825241089]","[5, 1, 3, 2, 4, 6]",0.001016725123571163,164
1.3445431,0.35044885,-1.9660392,-0.64320666,-0.47937018,-1.2882501,1,3,6,5,4,2,2025-06-28-11-若 松,111.7,"[1.3445430994033813, 0.3504488468170166, -1.9660391807556152, -0.6432066559791565, -0.4793701767921448, -1.2882500886917114]","[1, 3, 6, 5, 4, 2]",0.010402840502913782,24
0.9627089,0.9735597,0.4116029,-2.1605675,-1.2545605,-1.5889915,1,4,2,6,3,5,2025-06-28-12-若 松,11.7,"[0.9627088904380798, 0.9735596776008606, 0.4116029143333435, -2.16056752204895, -1.2545604705810547, -1.5889915227890015]","[1, 4, 2, 6, 3, 5]",0.005626192777440766,46
1.4202058,-2.034823,1.0369415,-0.49745455,0.008146199,-0.86766404,4,5,1,3,2,6,2025-06-29-01-若 松,46.9,"[1.42020583152771, -2.034822940826416, 1.0369415283203125, -0.49745455384254456, 0.008146199397742748, -0.8676640391349792]","[4, 5, 1, 3, 2, 6]",0.0011886886425995374,142
1.7279314,-0.32856706,-0.014802488,-1.725689,-2.084659,0.018219098,1,3,2,4,5,6,2025-06-29-02-若 松,12.8,"[1.7279313802719116, -0.3285670578479767, -0.014802487567067146, -1.7256890535354614, -2.0846590995788574, 0.018219098448753357]","[1, 3, 2, 4, 5, 6]",0.001095931526938037,120
0.93756855,-1.691502,-1.0412207,0.47917414,-1.7596271,1.5334808,1,4,6,3,5,2,2025-06-29-03-若 松,13.1,"[0.9375685453414917, -1.6915019750595093, -1.0412206649780273, 0.4791741371154785, -1.759627103805542, 1.5334807634353638]","[1, 4, 6, 3, 5, 2]",0.010574715318073519,28
1.7002311,-0.0073174546,-0.14466944,-1.9061681,-1.7603793,-0.19230933,1,5,2,6,4,3,2025-06-29-04-若 松,24.8,"[1.7002310752868652, -0.007317454554140568, -0.14466944336891174, -1.9061681032180786, -1.7603793144226074, -0.19230933487415314]","[1, 5, 2, 6, 4, 3]",0.008174676551863522,33
1.1475383,0.31378943,-0.31172258,-0.6491709,-1.925156,-1.4396828,1,2,4,3,5,6,2025-06-29-05-若 松,5.8,"[1.1475383043289185, 0.313789427280426, -0.3117225766181946, -0.6491708755493164, -1.9251559972763062, -1.4396828413009644]","[1, 2, 4, 3, 5, 6]",0.018594949217839912,9
-1.1969445,-0.15388976,-1.6030723,1.8900429,0.5055107,-1.2317102,3,6,4,1,2,5,2025-06-29-06-若 松,8.2,"[-1.1969444751739502, -0.1538897603750229, -1.6030722856521606, 1.8900429010391235, 0.505510687828064, -1.2317101955413818]","[3, 6, 4, 1, 2, 5]",0.0023098277654024575,93
0.61644185,-1.1737574,-0.32139212,-1.0734457,1.2563509,-1.3009022,1,4,3,5,2,6,2025-06-29-07-若 松,23.0,"[0.6164418458938599, -1.1737574338912964, -0.32139211893081665, -1.0734456777572632, 1.2563508749008179, -1.300902247428894]","[1, 4, 3, 5, 2, 6]",0.014739254736151501,10
0.92247826,0.6498471,0.21752636,-1.2683916,-2.6460006,-1.3109608,1,2,3,5,6,4,2025-06-29-08-若 松,5.4,"[0.9224782586097717, 0.6498470902442932, 0.2175263613462448, -1.2683916091918945, -2.646000623703003, -1.3109607696533203]","[1, 2, 3, 5, 6, 4]",0.046722050428312734,2
0.083156854,1.019762,-2.22678,0.5959272,-2.1670346,-0.03157662,2,4,5,3,6,1,2025-06-29-09-若 松,30.8,"[0.08315685391426086, 1.0197620391845703, -2.2267799377441406, 0.5959271788597107, -2.16703462600708, -0.03157661855220795]","[2, 4, 5, 3, 6, 1]",0.004407060094691435,59
1.0560393,0.8995752,-0.8226771,-0.14922604,-2.8876438,-1.2953807,2,3,6,1,4,5,2025-06-29-10-若 松,27.4,"[1.0560393333435059, 0.8995751738548279, -0.8226770758628845, -0.14922603964805603, -2.887643814086914, -1.295380711555481]","[2, 3, 6, 1, 4, 5]",0.0012352748418325806,108
0.66417783,0.3260981,0.6710927,-1.4249468,-2.5790145,-0.77267045,1,2,4,5,6,3,2025-06-29-11-若 松,39.2,"[0.6641778349876404, 0.32609811425209045, 0.671092689037323, -1.4249467849731445, -2.579014539718628, -0.7726704478263855]","[1, 2, 4, 5, 6, 3]",0.0119094835297936,19
1.613043,-1.4531995,-1.3301548,-0.59266907,-0.13229725,-1.1953211,1,4,5,3,2,6,2025-06-29-12-若 松,13.6,"[1.613042950630188, -1.4531995058059692, -1.3301547765731812, -0.5926690697669983, -0.13229724764823914, -1.1953210830688477]","[1, 4, 5, 3, 2, 6]",0.015125700409445086,11
1.5249833,0.6347592,-1.0301569,-1.0594491,-0.6053564,-1.0178154,2,1,4,6,5,3,2025-06-30-01-若 松,49.4,"[1.524983286857605, 0.6347591876983643, -1.0301568508148193, -1.0594490766525269, -0.6053563952445984, -1.017815351486206]","[2, 1, 4, 6, 5, 3]",0.00676614590053261,49
-1.7727842,1.0914301,-1.7694354,1.75145,-0.45316967,0.31944934,4,5,6,1,3,2,2025-06-30-02-若 松,201.7,"[-1.7727842330932617, 1.0914300680160522, -1.7694354057312012, 1.7514499425888062, -0.45316967368125916, 0.3194493353366852]","[4, 5, 6, 1, 3, 2]",0.0010436561226545165,128
0.8917573,0.2146209,0.6437406,-1.2810766,-2.2971778,-0.2888088,1,4,2,5,6,3,2025-06-30-03-若 松,100.5,"[0.8917573094367981, 0.214620903134346, 0.6437405943870544, -1.2810765504837036, -2.297177791595459, -0.28880879282951355]","[1, 4, 2, 5, 6, 3]",0.02885505095374172,4
1.429965,0.03556832,0.40196133,-1.926318,-1.7818303,-0.55613,1,2,3,4,5,6,2025-06-30-04-若 松,11.9,"[1.4299650192260742, 0.035568319261074066, 0.4019613265991211, -1.9263180494308472, -1.7818303108215332, -0.5561299920082092]","[1, 2, 3, 4, 5, 6]",0.003897428124000978,61
1.0654111,0.1078082,-1.9540998,0.7908682,-1.0852274,-1.282354,2,3,5,1,4,6,2025-06-30-05-若 松,13.8,"[1.06541109085083, 0.1078082025051117, -1.9540997743606567, 0.7908682227134705, -1.085227370262146, -1.2823539972305298]","[2, 3, 5, 1, 4, 6]",0.017265539648614048,11
1.6069278,0.086826935,-0.46311304,-0.53263366,-1.3960339,-1.0272907,1,4,3,2,5,6,2025-06-30-06-若 松,20.4,"[1.606927752494812, 0.08682693541049957, -0.46311303973197937, -0.5326336622238159, -1.3960338830947876, -1.02729070186615]","[1, 4, 3, 2, 5, 6]",0.009052236788032113,24
1.4268637,-0.08879011,0.71644706,-1.581142,-0.34600642,-1.843908,1,4,3,5,2,6,2025-06-30-07-若 松,15.3,"[1.426863670349121, -0.08879011124372482, 0.7164470553398132, -1.5811419486999512, -0.3460064232349396, -1.8439079523086548]","[1, 4, 3, 5, 2, 6]",0.02218294549831241,9
1.2970045,-0.4127802,0.52503836,-1.2394588,-1.0098702,-0.8035777,1,3,2,5,6,4,2025-06-30-08-若 松,6.8,"[1.2970044612884521, -0.41278019547462463, 0.5250383615493774, -1.2394587993621826, -1.009870171546936, -0.803577721118927]","[1, 3, 2, 5, 6, 4]",0.0170084604577141,4
-0.9474847,-0.102954365,-1.3034624,2.3967564,-0.38544795,-1.230199,6,5,4,1,2,3,2025-06-30-09-若 松,28.4,"[-0.9474846720695496, -0.10295436531305313, -1.3034623861312866, 2.396756410598755, -0.3854479491710663, -1.2301989793777466]","[6, 5, 4, 1, 2, 3]",0.004183169771619939,71
1.6351869,-2.1575344,0.6265199,-0.34771767,-1.4264807,-0.2481907,2,6,1,3,5,4,2025-06-30-10-若 松,9.3,"[1.6351869106292725, -2.15753436088562, 0.6265199184417725, -0.34771767258644104, -1.4264806509017944, -0.24819070100784302]","[2, 6, 1, 3, 5, 4]",0.02767032982027132,6
1.4538159,-0.31256852,0.6653708,-0.75834125,-1.6621666,-1.496284,1,3,2,4,5,6,2025-06-30-11-若 松,11.6,"[1.4538159370422363, -0.3125685155391693, 0.6653708219528198, -0.7583412528038025, -1.6621665954589844, -1.496284008026123]","[1, 3, 2, 4, 5, 6]",0.03294753539107301,2
1.4967861,-0.7797808,-0.6383413,0.7262863,-0.7651356,-1.8933111,1,5,3,2,4,6,2025-06-30-12-若 松,14.1,"[1.496786117553711, -0.7797808051109314, -0.6383413076400757, 0.7262862920761108, -0.7651355862617493, -1.8933111429214478]","[1, 5, 3, 2, 4, 6]",0.03323062596037016,1
-1.1502601,0.012277329,-1.5540789,1.9123727,0.82212293,-1.1277629,6,3,5,2,1,4,2025-07-01-01-若 松,35.1,"[-1.150260090827942, 0.012277329340577126, -1.5540789365768433, 1.9123727083206177, 0.8221229314804077, -1.1277629137039185]","[6, 3, 5, 2, 1, 4]",0.013518817947146712,19
1.5054187,0.6511907,-0.21038882,-1.7622044,-1.802296,-0.41632417,1,6,3,5,4,2,2025-07-01-02-若 松,276.4,"[1.5054186582565308, 0.6511906981468201, -0.21038882434368134, -1.7622044086456299, -1.8022960424423218, -0.4163241684436798]","[1, 6, 3, 5, 4, 2]",0.0001540566524028794,298
-0.14479598,0.7525181,1.9701378,-0.46626693,-1.8196883,-1.8748363,4,3,1,2,5,6,2025-07-01-03-若 松,49.5,"[-0.1447959840297699, 0.7525181174278259, 1.9701378345489502, -0.466266930103302, -1.819688320159912, -1.8748363256454468]","[4, 3, 1, 2, 5, 6]",0.02494435502306954,8
0.29960644,-1.5636059,1.853511,-0.65940076,-0.05956443,-0.99042624,2,5,1,3,6,4,2025-07-01-04-若 松,20.9,"[0.29960644245147705, -1.5636059045791626, 1.8535109758377075, -0.6594007611274719, -0.05956443026661873, -0.990426242351532]","[2, 5, 1, 3, 6, 4]",0.0029226502242388494,90
1.6725882,0.22865833,-0.54538876,-1.0807544,-0.57577217,-1.6186899,1,2,3,5,4,6,2025-07-01-05-若 松,16.3,"[1.6725882291793823, 0.22865833342075348, -0.5453887581825256, -1.0807543992996216, -0.5757721662521362, -1.6186898946762085]","[1, 2, 3, 5, 4, 6]",0.030739449803810236,1
1.3040125,-0.55951303,0.22143781,-1.9406946,-0.56442755,-1.5503442,1,6,2,4,3,5,2025-07-01-06-若 松,22.2,"[1.3040125370025635, -0.5595130324363708, 0.22143781185150146, -1.9406945705413818, -0.5644275546073914, -1.5503442287445068]","[1, 6, 2, 4, 3, 5]",0.004154836122868497,62
1.8040334,-0.546777,-0.33208072,-0.6114617,-0.9401748,-1.3880564,1,3,2,5,4,6,2025-07-01-07-若 松,17.3,"[1.8040333986282349, -0.5467770099639893, -0.3320807218551636, -0.6114616990089417, -0.9401748180389404, -1.3880563974380493]","[1, 3, 2, 5, 4, 6]",0.015276176030396538,5
1.4210778,-0.47951254,-0.058837462,-1.2109399,-1.2453718,-1.2314912,3,1,2,4,6,5,2025-07-01-08-若 松,43.1,"[1.421077847480774, -0.4795125424861908, -0.05883746221661568, -1.210939884185791, -1.2453718185424805, -1.231491208076477]","[3, 1, 2, 4, 6, 5]",0.002097984798094566,137
0.25634286,-1.5823661,-0.26828068,0.7118456,0.30498376,-1.3752496,2,6,3,5,1,4,2025-07-01-09-若 松,21.1,"[0.2563428580760956, -1.5823661088943481, -0.26828068494796753, 0.7118455767631531, 0.3049837648868561, -1.3752496242523193]","[2, 6, 3, 5, 1, 4]",0.0014056665190731398,159
1.0558836,0.118213035,-0.028984424,-1.2923647,-0.30746254,-1.3336838,1,3,2,6,4,5,2025-07-01-10-若 松,12.3,"[1.0558836460113525, 0.11821303516626358, -0.028984423726797104, -1.2923647165298462, -0.30746254324913025, -1.3336838483810425]","[1, 3, 2, 6, 4, 5]",0.017599513153307576,4
1.3366127,-0.21174432,-1.0114485,0.694732,-0.52215445,-1.7081078,4,3,5,1,2,6,2025-07-01-11-若 松,16.2,"[1.3366127014160156, -0.21174432337284088, -1.0114485025405884, 0.6947320103645325, -0.5221544504165649, -1.708107829093933]","[4, 3, 5, 1, 2, 6]",0.0024379885685079762,99
