race_key,trifecta_odds,scores,ranks,true_order_prob,true_order_rank
若松_20250711_3,75.9,"[3.396909236907959, 2.79734468460083, 0.7522597908973694, 1.568469524383545, -0.1079007014632225, 0.9094982743263245]","[1, 3, 4, 2, 5, 6]",0.007275596760547175,35
若松_20250711_4,13.4,"[4.044304370880127, 2.132209539413452, 1.2766274213790894, 1.9622694253921509, 0.26588770747184753, 1.068009376525879]","[1, 2, 6, 3, 5, 4]",0.012175283263692162,18
若松_20250711_5,11.0,"[2.974447011947632, 1.7547662258148193, 1.0001500844955444, 1.6755527257919312, 1.3930144309997559, 0.7306989431381226]","[2, 3, 6, 1, 4, 5]",0.006057937103745361,35
若松_20250711_6,10.2,"[3.712348222732544, 1.9837417602539062, 1.2920924425125122, -0.3383263647556305, 1.3782914876937866, 0.29046812653541565]","[1, 3, 2, 4, 5, 6]",0.007376097517286283,35
若松_20250711_7,43.7,"[3.777461528778076, -0.1875704675912857, 0.6063481569290161, 1.5619511604309082, 0.27445730566978455, 0.83002769947052]","[3, 5, 6, 2, 4, 1]",0.0003593984535556276,231
若松_20250711_8,185.8,"[2.0111894607543945, 1.3161852359771729, 1.5351135730743408, 0.7604212760925293, 1.322264552116394, 0.17948271334171295]","[3, 5, 1, 4, 2, 6]",0.00489301778174996,45
若松_20250711_9,531.9,"[2.859515905380249, 2.8229265213012695, 0.0032812764402478933, 1.8820099830627441, 1.75956392288208, -0.14953181147575378]","[3, 6, 4, 2, 1, 5]",2.3233361482476364e-05,500
若松_20250714_1,123.2,"[2.1684348583221436, 0.22536428272724152, -0.32133859395980835, 0.7736977338790894, -1.2907737493515015, 1.5282224416732788]","[5, 4, 3, 1, 6, 2]",0.00028083783011617847,269
若松_20250714_10,20.7,"[2.94979190826416, 1.8450113534927368, 0.8090168833732605, 1.4955925941467285, 0.8422035574913025, -0.5454544425010681]","[2, 5, 1, 4, 6, 3]",0.0003934750826786999,267
若松_20250714_11,18.4,"[3.5930535793304443, -0.7204949259757996, 1.1275851726531982, 0.3150778114795685, 0.09463786333799362, 2.116769552230835]","[1, 6, 2, 5, 3, 4]",0.009085409597379019,30
若松_20250714_12,128.0,"[3.5747861862182617, 1.01740562915802, 1.881970763206482, 1.5309919118881226, 4.04177188873291, 0.18903972208499908]","[3, 5, 6, 1, 2, 4]",0.0006207376968158501,159
若松_20250714_2,11.7,"[4.518514633178711, 3.2555174827575684, -0.3146706521511078, -0.5580552816390991, 1.4122246503829956, -0.15558470785617828]","[1, 2, 6, 5, 3, 4]",0.06809401860127412,3
若松_20250714_3,17.0,"[3.290119171142578, 0.5954469442367554, 1.562628149986267, -0.5227696299552917, 2.731719970703125, -0.10511486977338791]","[1, 4, 2, 6, 3, 5]",0.029575428143810128,7
若松_20250714_4,11.7,"[1.1430532932281494, 1.9339507818222046, 1.5981751680374146, -0.7100593447685242, 1.4502681493759155, 0.6555212736129761]","[1, 3, 2, 5, 6, 4]",0.0005846056455402955,244
若松_20250714_5,6.6,"[4.901260852813721, 3.114713191986084, 2.4595823287963867, -1.436991810798645, 0.31246593594551086, -0.43069988489151]","[1, 3, 2, 4, 5, 6]",0.01638088584700166,14
若松_20250714_6,10.1,"[4.111518859863281, 1.072556734085083, 2.0770225524902344, 3.7281455993652344, -0.3626074194908142, -1.3243093490600586]","[1, 4, 3, 2, 5, 6]",0.15185472193107663,1
若松_20250714_7,96.6,"[2.6621832847595215, 3.0729494094848633, -0.28866907954216003, -1.552789330482483, 0.8090811967849731, 0.5960557460784912]","[4, 1, 3, 6, 5, 2]",0.0016494516373504562,77
若松_20250714_8,24.2,"[4.719847679138184, -0.7667407989501953, 0.36635786294937134, 0.9020693302154541, 1.7943925857543945, -0.8064836263656616]","[1, 4, 3, 5, 2, 6]",0.01766217095137792,15
若松_20250714_9,146.9,"[2.6874969005584717, 1.9886744022369385, -0.726962685585022, 0.1375551074743271, -0.227360337972641, 0.8058270812034607]","[3, 1, 4, 2, 6, 5]",0.0013273663528127558,127
若松_20250715_1,67.3,"[2.1119587421417236, 1.5418440103530884, 1.1674960851669312, 2.44832181930542, 1.7340487241744995, -0.10389681160449982]","[3, 5, 2, 1, 4, 6]",0.00854688840919331,29
若松_20250715_10,204.1,"[3.5703039169311523, 0.9820977449417114, -0.10808377712965012, 1.1713794469833374, 1.551769495010376, 2.641951084136963]","[2, 5, 4, 6, 3, 1]",0.0042571475163324215,63
若松_20250715_11,41.9,"[3.6744349002838135, 1.301230788230896, 1.0786722898483276, 2.1411402225494385, 1.0561951398849487, 0.017169451341032982]","[2, 6, 4, 1, 3, 5]",0.0026288305824527236,93
若松_20250715_12,5.1,"[2.5960171222686768, -0.7977827787399292, 0.30896496772766113, 2.3684444427490234, -0.30384060740470886, -0.030019283294677734]","[1, 6, 3, 2, 4, 5]",0.03299486254478118,4
若松_20250715_2,34.6,"[4.801146984100342, 0.46008753776550293, 1.05558443069458, -0.2230188250541687, 1.6858975887298584, 0.7151431441307068]","[1, 4, 2, 6, 3, 5]",0.02893365887602804,6
若松_20250715_3,147.6,"[2.1147778034210205, 2.6706719398498535, -0.3411121666431427, 1.3044548034667969, 0.07429396361112595, 1.5644056797027588]","[4, 1, 6, 3, 5, 2]",0.01498345958215873,14
若松_20250715_4,353.1,"[2.2312796115875244, 2.0396509170532227, 1.4740570783615112, -0.21175308525562286, 2.39379620552063, 0.5652294754981995]","[4, 5, 1, 6, 2, 3]",0.0019111288003247774,121
若松_20250715_5,7.0,"[3.1288187503814697, 4.930400848388672, 1.1641566753387451, 1.4251632690429688, -0.3200531303882599, -0.537852942943573]","[2, 1, 4, 3, 5, 6]",0.11137438071188693,1
若松_20250715_6,14.7,"[3.828007936477661, 0.4718532860279083, 1.4969664812088013, -0.16480091214179993, 0.4790252149105072, 0.5482081770896912]","[1, 3, 2, 5, 6, 4]",0.01398762042336369,16
若松_20250715_7,17.8,"[3.286212682723999, 0.9142380356788635, -0.3677375316619873, -0.3064919114112854, 1.7019301652908325, 1.3398231267929077]","[2, 5, 4, 6, 1, 3]",0.007152196644187975,36
若松_20250715_8,36.9,"[4.176257133483887, 1.0204774141311646, 1.6499515771865845, 1.4495007991790771, 3.142216205596924, 0.8511791229248047]","[1, 3, 4, 5, 2, 6]",0.021021624950417008,7
若松_20250715_9,41.3,"[3.7476933002471924, 0.5915051698684692, 0.36838507652282715, -0.07095669209957123, 1.9472987651824951, 0.05089173838496208]","[1, 6, 3, 5, 2, 4]",0.011580384063536665,23
若松_20250716_1,24.0,"[1.6524101495742798, 0.5650914311408997, 1.6354608535766602, 0.5724623799324036, 0.0745125561952591, -1.050268292427063]","[1, 4, 3, 2, 5, 6]",0.015397864116346256,9
若松_20250716_10,15.2,"[4.1328206062316895, 2.33992600440979, 1.1614274978637695, 1.350560188293457, -0.019528809934854507, 0.6193604469299316]","[1, 2, 6, 5, 4, 3]",0.004845843332744783,52
若松_20250716_11,6.1,"[3.4433248043060303, 2.31705641746521, 0.4962877929210663, 0.9969205260276794, 0.24045898020267487, -0.1522337645292282]","[1, 2, 3, 4, 5, 6]",0.0337332840890547,3
若松_20250716_12,9.0,"[3.330955743789673, 0.6803656816482544, 1.9479610919952393, 1.2352851629257202, 2.7908482551574707, 0.4696066975593567]","[1, 6, 2, 5, 3, 4]",0.011240644348127177,20
若松_20250716_2,74.9,"[1.3657828569412231, -0.38215315341949463, 0.9223321676254272, 1.7535293102264404, 0.8105409741401672, -0.5289179682731628]","[5, 4, 2, 1, 3, 6]",0.0032049939736000788,86
若松_20250716_3,60.8,"[2.126183271408081, 2.405344009399414, 0.2903783619403839, 0.14088492095470428, 0.29175084829330444, 3.570683240890503]","[3, 2, 4, 6, 5, 1]",0.03706432358446636,2
若松_20250716_4,28.0,"[3.1999289989471436, 0.9378364086151123, -0.4153204560279846, -0.1875225305557251, 1.0500195026397705, -0.9157542586326599]","[1, 3, 4, 5, 2, 6]",0.04085402958625846,3
若松_20250716_5,4.2,"[2.970303773880005, 0.5262566804885864, -0.8193198442459106, 0.20853517949581146, 0.563569188117981, -1.1457874774932861]","[1, 2, 4, 3, 6, 5]",0.00214689822228779,84
若松_20250716_6,39.8,"[2.7721028327941895, 0.16889001429080963, -0.9802083373069763, 0.16069108247756958, 0.03279666230082512, 0.847252607345581]","[4, 5, 6, 1, 2, 3]",0.0002131781618875958,317
若松_20250716_7,24.0,"[3.4506473541259766, 0.36456722021102905, 0.39555057883262634, -0.9921190738677979, 3.3803951740264893, 0.7343993782997131]","[1, 3, 5, 6, 2, 4]",0.04553461583207759,6
若松_20250716_8,34.6,"[1.4130513668060303, 1.1047084331512451, 0.9038304686546326, -0.24428221583366394, 1.268433928489685, -0.7799831628799438]","[2, 6, 1, 4, 3, 5]",0.0006518651710209689,259
若松_20250716_9,35.7,"[4.781426906585693, 1.6153910160064697, 0.9448688626289368, 0.7990005612373352, 2.6850149631500244, -0.06970059871673584]","[1, 3, 6, 5, 2, 4]",0.01677704897248723,15
若松_20250717_1,65.6,"[2.6740469932556152, 1.3101346492767334, 0.7383040189743042, 0.17859859764575958, 1.751832365989685, -1.3665872812271118]","[2, 1, 5, 3, 4, 6]",0.006675621247273696,38
若松_20250717_10,13.6,"[3.4940552711486816, 2.2483317852020264, 2.683478832244873, 1.1639952659606934, 0.8502699136734009, 0.35650742053985596]","[1, 2, 3, 6, 4, 5]",0.010994462290500575,22
若松_20250717_11,498.0,"[0.6586952209472656, 0.9737374782562256, 0.344188928604126, 1.4506996870040894, 0.2648569345474243, -0.25413498282432556]","[3, 2, 6, 1, 5, 4]",0.00431567283634377,47
若松_20250717_12,6.0,"[3.532587766647339, 2.4901301860809326, 1.4860283136367798, 1.8368585109710693, -0.013229438103735447, -0.06343661993741989]","[1, 2, 3, 4, 6, 5]",0.03707755996345309,4
若松_20250717_2,5.7,"[2.9081108570098877, 2.4245054721832275, 1.116915225982666, -0.2993732988834381, 0.37083497643470764, 0.18249692022800446]","[1, 3, 2, 6, 5, 4]",0.015758994234367777,15
若松_20250717_3,34.5,"[4.541978359222412, 1.7367305755615234, 0.48271480202674866, 0.8129051923751831, 2.185396432876587, 2.4302573204040527]","[1, 2, 4, 3, 6, 5]",0.0005612494389300587,186
若松_20250717_4,171.7,"[3.0389418601989746, 1.3273930549621582, 4.293914794921875, 0.36778977513313293, 2.468716621398926, 1.182110071182251]","[4, 2, 1, 6, 3, 5]",0.010472854414342366,27
若松_20250717_5,25.5,"[3.917790412902832, 1.6131038665771484, 0.04396608844399452, 2.1293702125549316, 1.463850736618042, -0.12256692349910736]","[3, 6, 5, 1, 2, 4]",0.00016270676367069058,268
若松_20250717_6,11.8,"[2.21305775642395, 4.851352691650391, 0.9125295281410217, 0.8949244022369385, -0.6911395192146301, -0.23174764215946198]","[3, 1, 4, 2, 5, 6]",0.025599525471098387,11
若松_20250717_7,112.5,"[2.973567247390747, 2.877873420715332, -0.2710758149623871, 0.29424917697906494, 0.6770879626274109, 1.067327618598938]","[1, 3, 5, 6, 4, 2]",0.0073844065965770825,37
若松_20250717_8,7.6,"[1.9683712720870972, 2.2090554237365723, 1.9145375490188599, -0.36904066801071167, 0.14717870950698853, 0.16223739087581635]","[1, 2, 3, 4, 5, 6]",0.010362885976359308,29
若松_20250717_9,9.0,"[2.9093358516693115, 0.8413767218589783, 1.1222264766693115, 0.4404037892818451, 1.8398871421813965, 0.8929378390312195]","[1, 2, 3, 5, 6, 4]",0.000860788166115774,248
