lane1_score,lane2_score,lane3_score,lane4_score,lane5_score,lane6_score,lane1_rank,lane2_rank,lane3_rank,lane4_rank,lane5_rank,lane6_rank,race_key,trifecta_odds,scores,ranks,true_order_prob,true_order_rank
3.1274514,2.0712729,2.443593,1.1426312,0.54438555,0.049754567,2,5,3,1,6,4,2025-06-16-10-若 松,99.5,"[3.1274514198303223, 2.071272850036621, 2.4435930252075195, 1.14263117313385, 0.544385552406311, 0.04975456744432449]","[2, 5, 3, 1, 6, 4]",0.0013770681697865535,138
2.9600837,0.53319633,2.9153845,0.6080219,1.3141592,0.7056738,1,4,2,6,3,5,2025-06-16-11-若 松,6.6,"[2.9600837230682373, 0.5331963300704956, 2.915384531021118, 0.6080219149589539, 1.3141591548919678, 0.7056738138198853]","[1, 4, 2, 6, 3, 5]",0.017558010791034858,7
1.8623443,2.097773,-0.4066385,-1.0748591,-0.6309778,0.4847784,1,3,5,6,4,2,2025-06-16-12-若 松,36.2,"[1.8623442649841309, 2.0977730751037598, -0.406638503074646, -1.0748591423034668, -0.6309778094291687, 0.48477840423583984]","[1, 3, 5, 6, 4, 2]",0.010009315436036878,27
2.3265793,-1.0854638,-0.51206017,0.06672453,-0.54574835,-0.06844718,1,5,3,6,4,2,2025-06-17-01-若 松,71.0,"[2.3265793323516846, -1.0854637622833252, -0.5120601654052734, 0.06672453135251999, -0.5457483530044556, -0.06844718009233475]","[1, 5, 3, 6, 4, 2]",0.0032061852973801703,97
1.3396047,0.20968817,0.5562546,-0.97787344,-0.3312272,2.8008828,1,3,6,4,5,2,2025-06-17-02-若 松,32.8,"[1.3396047353744507, 0.20968817174434662, 0.5562546253204346, -0.9778734445571899, -0.33122721314430237, 2.8008828163146973]","[1, 3, 6, 4, 5, 2]",0.0014713421594839179,127
1.052665,1.5439463,1.4728351,2.3362908,-0.21907748,0.25931504,1,5,2,3,6,4,2025-06-17-03-若 松,20.5,"[1.0526649951934814, 1.5439462661743164, 1.4728350639343262, 2.3362908363342285, -0.2190774828195572, 0.25931504368782043]","[1, 5, 2, 3, 6, 4]",0.0023528715109909196,115
3.0852184,1.8600945,1.639543,-0.05197931,0.16658339,1.5674667,1,2,6,5,4,3,2025-06-17-04-若 松,34.8,"[3.0852184295654297, 1.8600945472717285, 1.639543056488037, -0.05197931081056595, 0.16658338904380798, 1.5674667358398438]","[1, 2, 6, 5, 4, 3]",0.0018840527028084492,113
3.208366,1.631341,0.021117162,0.6410658,-0.30901334,-0.025278665,2,1,6,3,5,4,2025-06-17-05-若 松,17.5,"[3.2083659172058105, 1.6313409805297852, 0.021117161959409714, 0.641065776348114, -0.30901333689689636, -0.025278665125370026]","[2, 1, 6, 3, 5, 4]",0.007647593891105603,38
1.1213291,0.94135666,0.00815045,0.7770758,0.4832166,0.98877794,1,2,5,3,4,6,2025-06-17-06-若 松,13.0,"[1.1213290691375732, 0.9413566589355469, 0.008150449953973293, 0.7770758271217346, 0.48321661353111267, 0.9887779355049133]","[1, 2, 5, 3, 4, 6]",0.001439114301411505,214
1.4033972,0.9050974,-0.219152,0.05605242,0.33420908,1.8450948,1,2,5,6,3,4,2025-06-17-07-若 松,64.0,"[1.4033972024917603, 0.9050974249839783, -0.21915200352668762, 0.056052420288324356, 0.3342090845108032, 1.8450947999954224]","[1, 2, 5, 6, 3, 4]",0.0025139597951596903,115
2.1951134,0.35331368,-0.49089935,0.75212115,0.4926798,-0.5946543,2,3,4,1,6,5,2025-06-17-08-若 松,37.1,"[2.19511342048645, 0.353313684463501, -0.49089935421943665, 0.7521211504936218, 0.49267980456352234, -0.5946543216705322]","[2, 3, 4, 1, 6, 5]",0.0017483476310298555,144
2.1094773,-0.065520965,-0.56060106,0.47194752,2.7721958,-0.25614217,2,6,4,3,1,5,2025-06-17-09-若 松,77.0,"[2.1094772815704346, -0.06552096456289291, -0.5606010556221008, 0.4719475209712982, 2.772195816040039, -0.25614216923713684]","[2, 6, 4, 3, 1, 5]",0.018062189992381905,11
2.6006763,0.59182936,0.9212556,0.47028005,0.66317225,-0.04200276,1,3,2,6,4,5,2025-06-17-10-若 松,15.1,"[2.6006762981414795, 0.5918293595314026, 0.9212555885314941, 0.4702800512313843, 0.6631722450256348, -0.042002759873867035]","[1, 3, 2, 6, 4, 5]",0.007970799032516665,21
1.6359903,2.159154,1.2096703,1.526784,0.8634428,-0.11684172,2,1,3,4,5,6,2025-06-17-11-若 松,19.4,"[1.6359902620315552, 2.159153938293457, 1.2096703052520752, 1.5267839431762695, 0.8634427785873413, -0.11684171855449677]","[2, 1, 3, 4, 5, 6]",0.013835115567775232,3
2.3790414,1.2742062,0.8349543,0.6544181,2.5006547,0.38007393,1,2,4,5,3,6,2025-06-17-12-若 松,14.8,"[2.3790414333343506, 1.2742061614990234, 0.8349543213844299, 0.6544181108474731, 2.500654697418213, 0.3800739347934723]","[1, 2, 4, 5, 3, 6]",0.008748879292121713,24
1.3761438,1.6796573,-0.9406867,-0.98619586,1.0836437,1.1705223,2,3,6,5,1,4,2025-06-19-01-若 松,93.3,"[1.3761438131332397, 1.6796573400497437, -0.9406867027282715, -0.9861958622932434, 1.0836436748504639, 1.1705223321914673]","[2, 3, 6, 5, 1, 4]",0.012249120204491532,31
-0.85662735,1.6433134,1.763866,-0.97538644,0.34162435,1.6727796,6,1,3,5,4,2,2025-06-19-02-若 松,97.2,"[-0.856627345085144, 1.6433134078979492, 1.7638659477233887, -0.9753864407539368, 0.34162434935569763, 1.6727795600891113]","[6, 1, 3, 5, 4, 2]",0.02415515871482483,12
0.9494501,2.7775052,0.35743698,1.5401347,2.0549054,-0.3295898,6,2,4,3,1,5,2025-06-19-03-若 松,41.2,"[0.9494500756263733, 2.7775051593780518, 0.35743698477745056, 1.5401346683502197, 2.054905414581299, -0.3295898139476776]","[6, 2, 4, 3, 1, 5]",0.004831649678774395,56
0.55353475,2.0225403,-1.0873934,-0.1039245,0.4556312,-0.22266123,1,2,6,3,4,5,2025-06-19-04-若 松,8.3,"[0.553534746170044, 2.022540330886841, -1.0873934030532837, -0.10392449796199799, 0.45563119649887085, -0.22266122698783875]","[1, 2, 6, 3, 4, 5]",0.009283926488725773,23
2.0457742,0.5144402,0.9704305,0.30886343,0.23891293,0.06769188,1,4,2,6,5,3,2025-06-19-05-若 松,34.3,"[2.045774221420288, 0.5144401788711548, 0.9704304933547974, 0.30886343121528625, 0.2389129251241684, 0.0676918774843216]","[1, 4, 2, 6, 5, 3]",0.006038489285823187,27
-1.1226827,-0.09807148,-0.07053241,-1.2797736,0.14728408,0.6081466,5,1,3,6,4,2,2025-06-19-06-若 松,28.7,"[-1.1226826906204224, -0.09807147830724716, -0.0705324113368988, -1.2797735929489136, 0.14728407561779022, 0.608146607875824]","[5, 1, 3, 6, 4, 2]",0.008289260758693096,21
0.14502256,1.5651284,2.589951,-1.0305052,-0.4042866,2.944266,3,1,5,4,6,2,2025-06-19-07-若 松,17.4,"[0.14502255618572235, 1.5651284456253052, 2.5899510383605957, -1.0305051803588867, -0.40428659319877625, 2.9442660808563232]","[3, 1, 5, 4, 6, 2]",0.00011827695896204075,236
-0.5995548,1.1093448,2.0411894,-1.3272731,-0.5451506,-0.7251137,1,3,2,5,4,6,2025-06-19-08-若 松,8.5,"[-0.5995547771453857, 1.1093448400497437, 2.041189432144165, -1.3272731304168701, -0.5451505780220032, -0.7251136898994446]","[1, 3, 2, 5, 4, 6]",0.0029824327691253642,89
0.42546612,0.21849509,3.9929543,0.40569872,0.4699314,0.8787846,2,3,1,6,5,4,2025-06-19-09-若 松,164.0,"[0.4254661202430725, 0.21849508583545685, 3.9929542541503906, 0.4056987166404724, 0.46993139386177063, 0.8787845969200134]","[2, 3, 1, 6, 5, 4]",0.006662354470505514,69
2.8580873,0.78146964,0.37614855,0.036835097,0.4982643,0.48994216,2,1,6,4,3,5,2025-06-19-10-若 松,95.5,"[2.8580873012542725, 0.7814696431159973, 0.3761485517024994, 0.03683509677648544, 0.4982643127441406, 0.48994216322898865]","[2, 1, 6, 4, 3, 5]",0.0024491414032684106,147
2.4498444,0.7645373,1.0602723,-1.4256784,0.5442797,0.31535867,1,2,3,5,4,6,2025-06-19-11-若 松,13.5,"[2.4498443603515625, 0.7645372748374939, 1.0602723360061646, -1.4256783723831177, 0.5442796945571899, 0.3153586685657501]","[1, 2, 3, 5, 4, 6]",0.00533136487012825,48
2.1043582,2.6408026,2.1222577,0.08086667,-0.0514111,0.1708624,1,3,2,5,6,4,2025-06-19-12-若 松,8.1,"[2.104358196258545, 2.6408026218414307, 2.122257709503174, 0.08086667209863663, -0.05141109973192215, 0.17086240649223328]","[1, 3, 2, 5, 6, 4]",0.012642351914897999,26
1.3796803,0.6855789,2.0579147,-0.39077204,-0.9697,0.12192312,1,6,2,3,5,4,2025-06-20-01-若 松,9.7,"[1.3796802759170532, 0.6855788826942444, 2.0579147338867188, -0.3907720446586609, -0.9696999788284302, 0.12192311882972717]","[1, 6, 2, 3, 5, 4]",0.0013655819641273915,153
-1.1518642,1.9994432,1.518777,1.455086,-0.3927697,1.7314668,5,1,4,3,6,2,2025-06-20-02-若 松,19.3,"[-1.1518641710281372, 1.9994431734085083, 1.5187770128250122, 1.4550859928131104, -0.3927696943283081, 1.7314667701721191]","[5, 1, 4, 3, 6, 2]",0.013424869879545555,20
-0.3734254,4.1760287,-1.1797755,-1.2072116,-0.08260008,1.4720665,3,1,6,5,4,2,2025-06-20-03-若 松,172.8,"[-0.3734253942966461, 4.176028728485107, -1.1797754764556885, -1.2072116136550903, -0.08260007947683334, 1.4720665216445923]","[3, 1, 6, 5, 4, 2]",0.05563081948338274,4
3.687445,1.3559772,-1.0537014,-0.3328937,3.3016524,-0.09090985,1,5,4,3,2,6,2025-06-20-04-若 松,22.0,"[3.6874449253082275, 1.355977177619934, -1.053701400756836, -0.3328936994075775, 3.301652431488037, -0.09090985357761383]","[1, 5, 4, 3, 2, 6]",0.0030238380086957417,50
2.823979,1.3298969,-0.17898537,1.30699,-0.31134716,-0.07740558,1,2,4,3,5,6,2025-06-20-05-若 松,3.8,"[2.823978900909424, 1.3298969268798828, -0.1789853721857071, 1.3069900274276733, -0.3113471567630768, -0.07740557938814163]","[1, 2, 4, 3, 5, 6]",0.021062804611420592,9
-1.2710564,-0.15988173,-0.47276962,0.8410358,-0.91007113,1.316041,5,1,4,3,6,2,2025-06-20-06-若 松,164.4,"[-1.2710564136505127, -0.15988172590732574, -0.4727696180343628, 0.841035783290863, -0.9100711345672607, 1.3160409927368164]","[5, 1, 4, 3, 6, 2]",0.006600864520307081,41
0.54986054,2.2074578,0.52705115,-0.1413936,-0.0150634255,1.1087222,4,3,6,1,5,2,2025-06-20-07-若 松,116.7,"[0.5498605370521545, 2.2074577808380127, 0.5270511507987976, -0.14139360189437866, -0.015063425526022911, 1.10872220993042]","[4, 3, 6, 1, 5, 2]",0.0008890636605838049,260
1.7884815,3.3043158,-0.5952492,-1.1252916,-0.3201606,1.6687233,1,2,6,5,4,3,2025-06-20-08-若 松,41.5,"[1.7884814739227295, 3.3043158054351807, -0.5952491760253906, -1.1252915859222412, -0.3201605975627899, 1.6687233448028564]","[1, 2, 6, 5, 4, 3]",0.015335460691428958,18
1.9577146,0.18264748,0.4446616,0.26430696,0.7223365,0.9835235,2,5,4,1,6,3,2025-06-20-09-若 松,135.0,"[1.957714557647705, 0.1826474815607071, 0.44466158747673035, 0.2643069624900818, 0.72233647108078, 0.9835234880447388]","[2, 5, 4, 1, 6, 3]",0.0016952953020705733,206
2.2442732,2.2973738,1.0729073,0.025660796,0.33030373,0.3811848,2,3,1,6,5,4,2025-06-20-10-若 松,72.0,"[2.2442731857299805, 2.2973737716674805, 1.0729073286056519, 0.025660796090960503, 0.33030372858047485, 0.38118478655815125]","[2, 3, 1, 6, 5, 4]",0.00707096438648874,38
2.9374924,2.9705172,1.1377666,0.038984567,0.6848609,-0.25693658,1,2,3,5,6,4,2025-06-20-11-若 松,22.6,"[2.9374923706054688, 2.970517158508301, 1.1377665996551514, 0.03898456692695618, 0.68486088514328, -0.25693657994270325]","[1, 2, 3, 5, 6, 4]",0.009719530454213378,28
3.2568004,2.6578908,-0.19842725,1.8856179,0.009594219,1.4590819,1,3,6,2,4,5,2025-06-20-12-若 松,9.8,"[3.256800413131714, 2.657890796661377, -0.1984272450208664, 1.8856178522109985, 0.00959421880543232, 1.4590818881988525]","[1, 3, 6, 2, 4, 5]",0.01158206738705893,23
3.3901873,-0.5845346,2.7352748,0.1901813,-0.116574764,0.7532444,1,6,2,3,4,5,2025-06-21-01-若 松,47.8,"[3.3901872634887695, -0.5845345854759216, 2.7352747917175293, 0.19018130004405975, -0.11657476425170898, 0.7532444000244141]","[1, 6, 2, 3, 4, 5]",0.022681286725744144,11
0.82489175,0.65243727,-0.10446478,-0.8338922,1.693556,1.1933937,3,1,4,6,5,2,2025-06-21-02-若 松,623.1,"[0.8248917460441589, 0.6524372696876526, -0.10446477681398392, -0.8338922262191772, 1.6935559511184692, 1.1933937072753906]","[3, 1, 4, 6, 5, 2]",0.0011143862444564848,191
0.84937537,1.7059667,2.4211733,0.052504,0.61468655,0.87278867,3,1,2,4,6,5,2025-06-21-03-若 松,49.0,"[0.8493753671646118, 1.7059667110443115, 2.421173334121704, 0.05250399932265282, 0.6146865487098694, 0.872788667678833]","[3, 1, 2, 4, 6, 5]",0.004623577482157529,56
-0.98731524,1.8638073,2.2981308,0.89036256,-0.06311532,-0.10534484,6,3,2,1,4,5,2025-06-21-04-若 松,60.3,"[-0.9873152375221252, 1.8638073205947876, 2.298130750656128, 0.890362560749054, -0.06311532109975815, -0.10534483939409256]","[6, 3, 2, 1, 4, 5]",0.013836220448041604,13
3.1350627,1.9873326,1.3612946,0.07060548,-0.17410317,3.1864457,1,2,4,6,5,3,2025-06-21-05-若 松,21.5,"[3.1350626945495605, 1.9873325824737549, 1.3612946271896362, 0.07060547918081284, -0.17410317063331604, 3.186445713043213]","[1, 2, 4, 6, 5, 3]",0.017708930161120844,14
-1.1312087,0.5693932,3.0628514,1.4636679,1.1667882,0.0039487327,5,6,3,1,2,4,2025-06-21-06-若 松,30.2,"[-1.1312086582183838, 0.5693932175636292, 3.0628514289855957, 1.463667869567871, 1.1667882204055786, 0.003948732744902372]","[5, 6, 3, 1, 2, 4]",0.0006851832601866694,159
2.6678627,2.0263627,1.7676492,2.8578088,1.5005242,-0.03550276,2,6,3,1,4,5,2025-06-21-07-若 松,31.6,"[2.6678626537323, 2.026362657546997, 1.7676491737365723, 2.857808828353882, 1.5005241632461548, -0.03550276160240173]","[2, 6, 3, 1, 4, 5]",0.0017887061051131607,123
3.497809,3.0431554,2.3918114,0.8572927,0.005503427,-0.15434007,1,2,3,5,4,6,2025-06-21-08-若 松,6.4,"[3.4978089332580566, 3.0431554317474365, 2.3918113708496094, 0.8572927117347717, 0.005503426771610975, -0.15434007346630096]","[1, 2, 3, 5, 4, 6]",0.03497318491494574,6
2.08522,-0.5481246,-0.32927838,-0.17534406,2.8310957,0.24023558,2,6,3,5,1,4,2025-06-21-09-若 松,20.7,"[2.0852200984954834, -0.5481246113777161, -0.3292783796787262, -0.1753440648317337, 2.8310956954956055, 0.2402355819940567]","[2, 6, 3, 5, 1, 4]",0.024786791827428836,5
0.44188622,0.54404885,0.028064512,3.0741732,1.0281035,2.1910787,4,6,5,1,2,3,2025-06-21-10-若 松,57.3,"[0.44188621640205383, 0.5440488457679749, 0.028064511716365814, 3.0741732120513916, 1.0281034708023071, 2.1910786628723145]","[4, 6, 5, 1, 2, 3]",0.00911438794993985,28
2.4765306,3.1848588,2.1450646,1.2996061,1.1824619,0.90773267,1,2,4,6,5,3,2025-06-21-11-若 松,37.8,"[2.4765305519104004, 3.184858798980713, 2.14506459236145, 1.2996060848236084, 1.1824618577957153, 0.9077326655387878]","[1, 2, 4, 6, 5, 3]",0.004536087173412199,62
2.7130618,0.52792066,1.7037421,0.10991234,1.1459022,0.1063497,1,4,5,2,6,3,2025-06-21-12-若 松,25.2,"[2.713061809539795, 0.527920663356781, 1.7037421464920044, 0.10991234332323074, 1.145902156829834, 0.10634969919919968]","[1, 4, 5, 2, 6, 3]",0.0004911699720473387,287
2.0133812,1.4134495,0.3246933,0.5312587,-0.43973458,-0.038032234,1,2,3,5,6,4,2025-06-22-01-若 松,10.1,"[2.013381242752075, 1.4134495258331299, 0.3246932923793793, 0.5312587022781372, -0.4397345781326294, -0.03803223371505737]","[1, 2, 3, 5, 6, 4]",0.013363031046492864,9
-0.13658017,1.2011249,-0.78017527,1.7967926,0.7522977,-0.1678925,2,1,6,4,3,5,2025-06-22-02-若 松,108.8,"[-0.13658016920089722, 1.201124906539917, -0.7801752686500549, 1.7967926263809204, 0.7522976994514465, -0.16789250075817108]","[2, 1, 6, 4, 3, 5]",0.0024603236899120528,114
1.4759107,-0.707179,1.5858732,-0.107116915,-0.50153905,0.72956425,2,6,1,4,5,3,2025-06-22-03-若 松,89.1,"[1.4759106636047363, -0.7071790099143982, 1.5858732461929321, -0.10711691528558731, -0.5015390515327454, 0.7295642495155334]","[2, 6, 1, 4, 5, 3]",0.023975722161707978,1
0.49691674,1.3126408,-0.8078974,0.41307476,3.1042485,-0.25273895,3,2,4,6,1,5,2025-06-22-04-若 松,179.4,"[0.4969167411327362, 1.3126407861709595, -0.8078973889350891, 0.4130747616291046, 3.104248523712158, -0.25273895263671875]","[3, 2, 4, 6, 1, 5]",0.007000006159399765,40
2.9814434,0.7351146,-0.50475997,-0.024916422,0.123476155,0.97631687,1,4,6,5,2,3,2025-06-22-05-若 松,84.9,"[2.981443405151367, 0.735114574432373, -0.5047599673271179, -0.024916421622037888, 0.12347615510225296, 0.9763168692588806]","[1, 4, 6, 5, 2, 3]",0.01627525059718397,9
0.78271115,1.0275316,1.3822949,0.01844583,-0.6715319,-0.5631138,4,2,3,1,5,6,2025-06-22-06-若 松,50.7,"[0.7827111482620239, 1.027531623840332, 1.3822948932647705, 0.018445830792188644, -0.6715319156646729, -0.563113808631897]","[4, 2, 3, 1, 5, 6]",0.004453304827205905,60
2.9745483,1.3272758,1.130609,0.3794304,1.754043,0.107296534,1,2,3,6,4,5,2025-06-22-07-若 松,17.7,"[2.97454833984375, 1.3272757530212402, 1.1306090354919434, 0.3794304132461548, 1.7540429830551147, 0.10729653388261795]","[1, 2, 3, 6, 4, 5]",0.011278169549474526,18
2.3865817,1.4210253,1.3418365,-0.90354776,0.26482752,-0.15875444,1,3,2,6,4,5,2025-06-22-08-若 松,5.0,"[2.3865816593170166, 1.421025276184082, 1.3418364524841309, -0.9035477638244629, 0.26482751965522766, -0.15875443816184998]","[1, 3, 2, 6, 4, 5]",0.03935275312060515,2
2.293719,1.8457783,-0.9998007,-0.001250506,2.8657486,1.0552764,1,3,5,6,2,4,2025-06-22-09-若 松,6.8,"[2.2937190532684326, 1.8457783460617065, -0.9998006820678711, -0.0012505060294643044, 2.865748643875122, 1.0552763938903809]","[1, 3, 5, 6, 2, 4]",0.017771037915386277,16
3.5136626,-0.85812396,1.7532425,1.0493735,1.1492219,-0.20500757,1,5,2,4,3,6,2025-06-22-10-若 松,3.5,"[3.513662576675415, -0.8581239581108093, 1.7532424926757812, 1.0493735074996948, 1.1492218971252441, -0.20500756800174713]","[1, 5, 2, 4, 3, 6]",0.033190111530593154,5
2.2118843,1.3908135,-0.48047352,1.3747844,-0.70478165,0.08489657,2,3,5,1,6,4,2025-06-22-11-若 松,56.8,"[2.2118842601776123, 1.3908134698867798, -0.48047351837158203, 1.3747843503952026, -0.7047816514968872, 0.08489657193422318]","[2, 3, 5, 1, 6, 4]",0.02163734125610514,8
2.5492387,-0.41420117,1.2205079,-1.6044433,1.1709032,-0.5283176,1,4,3,6,2,5,2025-06-22-12-若 松,9.2,"[2.549238681793213, -0.41420117020606995, 1.2205078601837158, -1.6044433116912842, 1.170903205871582, -0.5283175706863403]","[1, 4, 3, 6, 2, 5]",0.05830914362344953,2
0.64641154,0.28052247,0.84443545,-0.021305168,-0.14449915,-0.35309583,3,2,6,1,5,4,2025-06-23-01-若 松,179.2,"[0.6464115381240845, 0.2805224657058716, 0.844435453414917, -0.02130516804754734, -0.14449915289878845, -0.3530958294868469]","[3, 2, 6, 1, 5, 4]",0.0003607961599526246,589
3.1239138,0.81275284,0.72739464,0.033521503,0.5703952,-0.49368337,1,2,3,6,5,4,2025-06-23-02-若 松,23.3,"[3.1239137649536133, 0.8127528429031372, 0.7273946404457092, 0.03352150321006775, 0.5703951716423035, -0.4936833679676056]","[1, 2, 3, 6, 5, 4]",0.009258710046286494,29
3.3473883,2.9042003,1.0021701,-0.30288762,-0.62109405,1.9784795,1,3,2,6,4,5,2025-06-23-03-若 松,26.7,"[3.34738826751709, 2.904200315475464, 1.0021700859069824, -0.30288761854171753, -0.6210940480232239, 1.9784795045852661]","[1, 3, 2, 6, 4, 5]",0.0017729137988923144,80
3.2407844,1.1576667,1.2365859,-0.19229273,-0.16348551,1.319819,1,5,3,4,6,2,2025-06-23-04-若 松,87.6,"[3.2407844066619873, 1.1576666831970215, 1.2365858554840088, -0.1922927349805832, -0.16348551213741302, 1.3198189735412598]","[1, 5, 3, 4, 6, 2]",0.011751793688210412,14
2.6551316,-0.21543927,-0.38052994,-0.060747977,0.20179573,-0.4255672,1,3,4,2,5,6,2025-06-23-05-若 松,6.7,"[2.6551315784454346, -0.21543927490711212, -0.3805299401283264, -0.06074797734618187, 0.20179572701454163, -0.4255672097206116]","[1, 3, 4, 2, 5, 6]",0.006987405853279231,44
1.842974,0.79872584,-1.2069374,0.64699346,-0.14431082,1.1945598,1,3,4,5,6,2,2025-06-23-06-若 松,40.5,"[1.8429739475250244, 0.7987258434295654, -1.2069374322891235, 0.6469934582710266, -0.1443108171224594, 1.1945598125457764]","[1, 3, 4, 5, 6, 2]",0.0045672595209728245,60
0.08456257,-0.39057803,-0.123950176,1.5207351,-0.12714693,1.5282815,3,6,2,1,5,4,2025-06-23-07-若 松,72.0,"[0.08456256985664368, -0.390578031539917, -0.12395017594099045, 1.5207351446151733, -0.12714692950248718, 1.5282814502716064]","[3, 6, 2, 1, 5, 4]",0.0024762802169992306,127
2.2983377,2.1459591,0.07906892,-1.4058186,-0.9679478,2.2918856,1,3,4,5,6,2,2025-06-23-08-若 松,110.7,"[2.298337697982788, 2.1459591388702393, 0.07906892150640488, -1.4058185815811157, -0.967947781085968, 2.2918856143951416]","[1, 3, 4, 5, 6, 2]",0.033654293706459656,7
2.4103987,2.7767897,2.3721962,0.32555532,0.12910074,-0.1700154,3,2,1,5,6,4,2025-06-23-09-若 松,131.9,"[2.4103987216949463, 2.776789665222168, 2.3721961975097656, 0.32555532455444336, 0.1291007399559021, -0.1700153946876526]","[3, 2, 1, 5, 6, 4]",0.014416031215407554,23
3.0214121,2.8886006,1.4189762,1.5526043,1.1761602,1.2547739,1,2,4,3,5,6,2025-06-23-10-若 松,6.3,"[3.0214121341705322, 2.8886005878448486, 1.4189761877059937, 1.5526043176651, 1.176160216331482, 1.2547738552093506]","[1, 2, 4, 3, 5, 6]",0.01121139858285885,4
2.4837976,1.7131549,1.538572,-0.31379387,2.0725691,0.607379,3,4,2,5,1,6,2025-06-23-11-若 松,202.0,"[2.483797550201416, 1.713154911994934, 1.5385719537734985, -0.3137938678264618, 2.0725691318511963, 0.6073790192604065]","[3, 4, 2, 5, 1, 6]",0.005306312691086381,54
3.8124158,2.450007,0.4644188,1.4899089,0.32784548,0.7885038,1,2,4,3,6,5,2025-06-23-12-若 松,11.4,"[3.812415838241577, 2.4500069618225098, 0.46441879868507385, 1.4899089336395264, 0.3278454840183258, 0.7885038256645203]","[1, 2, 4, 3, 6, 5]",0.03234544011833615,3
-0.2628669,1.4845954,2.8329387,-0.263987,0.2997928,-0.11320201,2,4,1,3,6,5,2025-06-24-01-若 松,158.3,"[-0.26286691427230835, 1.4845954179763794, 2.8329386711120605, -0.2639870047569275, 0.2997927963733673, -0.11320201307535172]","[2, 4, 1, 3, 6, 5]",0.0017295713299785075,117
3.6026924,0.5263853,-0.45238164,0.7536182,-0.55463666,-0.33345982,1,2,3,4,6,5,2025-06-24-02-若 松,22.7,"[3.6026923656463623, 0.5263853073120117, -0.4523816406726837, 0.7536181807518005, -0.5546366572380066, -0.3334598243236542]","[1, 2, 3, 4, 6, 5]",0.013814196783631806,20
0.9025091,-0.61129564,0.12719482,-0.4362388,0.91895366,2.2279458,1,4,6,3,5,2,2025-06-24-03-若 松,33.8,"[0.9025090932846069, -0.6112956404685974, 0.1271948218345642, -0.4362387955188751, 0.9189536571502686, 2.2279458045959473]","[1, 4, 6, 3, 5, 2]",0.0011679657025880357,168
1.9092308,-0.5723958,1.7745059,0.12604153,1.4472837,0.7841889,4,5,1,6,2,3,2025-06-24-04-若 松,92.9,"[1.9092308282852173, -0.5723958015441895, 1.774505853652954, 0.12604153156280518, 1.4472837448120117, 0.7841889262199402]","[4, 5, 1, 6, 2, 3]",0.004427654519754009,62
2.182712,0.2307155,2.1321743,0.46721658,0.6440932,-0.33475417,1,4,2,3,5,6,2025-06-24-05-若 松,12.2,"[2.1827120780944824, 0.23071549832820892, 2.132174253463745, 0.4672165811061859, 0.6440932154655457, -0.33475416898727417]","[1, 4, 2, 3, 5, 6]",0.016240318982171695,9
2.1383455,1.325854,0.5563408,-0.5188017,0.34360024,1.6170139,1,5,2,6,4,3,2025-06-24-06-若 松,11.7,"[2.13834547996521, 1.325853943824768, 0.5563408136367798, -0.5188016891479492, 0.34360024333000183, 1.617013931274414]","[1, 5, 2, 6, 4, 3]",0.005511613622626257,48
-0.46740445,1.0478811,1.2736667,-0.9359977,-0.6576348,1.5014358,5,6,1,3,4,2,2025-06-24-07-若 松,296.1,"[-0.46740445494651794, 1.0478811264038086, 1.2736667394638062, -0.935997724533081, -0.6576347947120667, 1.5014357566833496]","[5, 6, 1, 3, 4, 2]",0.000302931981440148,308
0.679427,1.5810342,-0.41670737,-1.5666275,-0.5849201,-0.5677451,2,1,3,5,4,6,2025-06-24-08-若 松,13.8,"[0.6794270277023315, 1.5810341835021973, -0.4167073667049408, -1.5666275024414062, -0.5849201083183289, -0.5677450895309448]","[2, 1, 3, 5, 4, 6]",0.010204945828243467,20
2.8003428,0.8717597,1.0447913,-0.52428174,0.26285854,0.8301293,1,2,5,4,6,3,2025-06-24-09-若 松,11.4,"[2.8003427982330322, 0.8717597126960754, 1.044791340827942, -0.5242817401885986, 0.2628585398197174, 0.8301293253898621]","[1, 2, 5, 4, 6, 3]",0.004517200705179446,52
2.5705752,-0.7999629,-2.5744896,-2.0678709,1.0274498,0.5418052,1,4,5,6,2,3,2025-06-24-10-若 松,,"[2.57057523727417, -0.7999628782272339, -2.5744895935058594, -2.067870855331421, 1.0274498462677002, 0.5418052077293396]","[1, 4, 5, 6, 2, 3]",0.07284606909890932,3
2.4492114,2.031537,1.4298062,-0.608341,0.41112345,1.1291575,1,2,5,3,4,6,2025-06-24-11-若 松,8.5,"[2.449211359024048, 2.0315370559692383, 1.4298062324523926, -0.6083409786224365, 0.41112345457077026, 1.129157543182373]","[1, 2, 5, 3, 4, 6]",0.001052410825076474,164
2.7909255,1.5770823,2.159766,-0.29993546,1.9481266,1.637231,1,6,2,4,5,3,2025-06-24-12-若 松,29.5,"[2.7909255027770996, 1.5770822763442993, 2.1597659587860107, -0.2999354600906372, 1.9481265544891357, 1.6372309923171997]","[1, 6, 2, 4, 5, 3]",0.0012635175977092742,149
0.8891255,1.4044448,0.11833123,1.219158,1.0662916,0.38367602,1,3,5,4,2,6,2025-06-28-01-若 松,13.9,"[0.8891255259513855, 1.4044448137283325, 0.11833123117685318, 1.2191580533981323, 1.0662915706634521, 0.38367602229118347]","[1, 3, 5, 4, 2, 6]",0.003530214256401993,67
