race_key,first_lane,second_lane,third_lane,trifecta_odds,pred1,pred2,pred3,conf,p_model_raw,hit,returns,act1,act2,act3
2025-06-29-12-若 松,1,5,4,13.6,1,5,4,1.7453402,0.006383500061929226,True,13.6,1,5,4
2025-06-30-01-若 松,2,1,6,49.4,1,2,5,0.8902241,0.005911331623792648,True,49.4,2,1,6
2025-06-30-02-若 松,4,6,5,201.7,4,2,6,0.6600199,0.003692629747092724,True,201.7,4,6,5
2025-06-30-03-若 松,1,3,6,100.5,1,3,2,0.24801672,0.011515850201249123,True,100.5,1,3,6
2025-06-30-04-若 松,1,2,3,11.9,1,3,2,1.0280037,0.014761294238269329,True,11.9,1,2,3
2025-06-30-05-若 松,4,1,2,13.8,1,4,2,0.27454287,0.02097902074456215,True,13.8,4,1,2
2025-06-30-06-若 松,1,4,3,20.4,1,2,3,1.5201008,0.003737096441909671,True,20.4,1,4,3
2025-06-30-07-若 松,1,5,3,15.3,1,3,2,0.7104166,0.010945557616651058,True,15.3,1,5,3
2025-06-30-08-若 松,1,3,2,6.8,1,3,2,0.7719661,0.011376953683793545,True,6.8,1,3,2
2025-06-30-09-若 松,4,5,6,28.4,4,2,5,2.4997108,0.0008834317559376359,True,28.4,4,5,6
2025-06-30-10-若 松,3,1,4,9.3,1,3,6,1.008667,0.009802155196666718,True,9.3,3,1,4
2025-06-30-11-若 松,1,3,2,11.6,1,3,2,0.7884451,0.012645473703742027,True,11.6,1,3,2
2025-06-30-12-若 松,1,4,3,14.1,1,4,3,0.7704998,0.009053419344127178,True,14.1,1,4,3
2025-07-01-01-若 松,5,4,2,35.1,4,5,2,1.0902498,0.012011928483843803,True,35.1,5,4,2
2025-07-01-02-若 松,1,6,3,276.4,1,2,3,0.85422796,0.004319051746279001,True,276.4,1,6,3
2025-07-01-03-若 松,3,4,2,49.5,3,2,1,1.2176197,0.006978047080338001,True,49.5,3,4,2
2025-07-01-04-若 松,3,1,4,20.9,3,1,5,1.5539045,0.004773195367306471,True,20.9,3,1,4
2025-07-01-05-若 松,1,2,3,16.3,1,2,3,1.4439299,0.006879380438476801,True,16.3,1,2,3
2025-07-01-06-若 松,1,3,5,22.2,1,3,2,1.0825747,0.009843859821557999,True,22.2,1,3,5
2025-07-01-07-若 松,1,3,2,17.3,1,3,2,2.1361141,0.004031260497868061,True,17.3,1,3,2
2025-07-01-08-若 松,2,3,1,43.1,1,3,2,1.4799153,0.008481279946863651,True,43.1,2,3,1
2025-07-01-09-若 松,5,1,3,21.1,4,5,1,0.4068618,0.006495534908026457,True,21.1,5,1,3
2025-07-01-10-若 松,1,3,2,12.3,1,2,3,0.9376706,0.01290466170758009,True,12.3,1,3,2
2025-07-01-11-若 松,4,5,2,16.2,1,4,2,0.6418807,0.002060504397377372,True,16.2,4,5,2
2025-07-01-12-若 松,3,5,2,96.5,1,3,5,0.11426914,0.005160315427929163,True,96.5,3,5,2
2025-07-02-01-若 松,2,4,5,53.2,2,4,5,2.1691473,0.004555492661893368,True,53.2,2,4,5
2025-07-02-02-若 松,5,1,2,87.8,5,1,2,1.3505294,0.007911153137683868,True,87.8,5,1,2
2025-07-02-03-若 松,6,1,2,196.4,1,3,2,1.8884859,0.003878347110003233,True,196.4,6,1,2
2025-07-02-04-若 松,1,5,2,33.9,1,3,4,1.4036106,0.0015692382585257292,True,33.9,1,5,2
2025-07-02-05-若 松,3,1,2,230.4,1,4,3,0.09252453,0.0034560684580355883,True,230.4,3,1,2
2025-07-02-06-若 松,6,1,4,52.1,1,2,6,1.3187647,0.004487483762204647,True,52.1,6,1,4
2025-07-02-07-若 松,1,3,5,105.1,1,4,6,0.8854283,0.002733272733166814,True,105.1,1,3,5
2025-07-02-08-若 松,4,6,2,383.9,4,1,6,1.6542366,0.0061012557707726955,True,383.9,4,6,2
2025-07-02-09-若 松,1,2,6,10.8,1,2,3,0.15327579,0.0075479294173419476,True,10.8,1,2,6
2025-07-02-10-若 松,1,5,3,56.2,1,3,5,0.9705686,0.010084928013384342,True,56.2,1,5,3
2025-07-02-11-若 松,1,4,3,19.4,1,3,2,1.1973641,0.007156940642744303,True,19.4,1,4,3
2025-07-02-12-若 松,1,3,5,9.3,1,3,4,0.80395687,0.009050059132277966,True,9.3,1,3,5
2025-07-03-01-若 松,5,1,4,255.8,1,2,5,1.4960278,0.004114347510039806,True,255.8,5,1,4
2025-07-03-02-若 松,4,1,3,37.2,4,2,1,1.9198394,0.003684890689328313,True,37.2,4,1,3
2025-07-03-03-若 松,1,2,3,19.1,1,2,3,1.3512034,0.007568355184048414,True,19.1,1,2,3
2025-07-03-04-若 松,6,3,1,96.7,6,3,1,1.258785,0.007402346003800631,True,96.7,6,3,1
2025-07-03-05-若 松,1,5,2,52.4,1,4,2,0.8495298,0.0013985609402880073,True,52.4,1,5,2
2025-07-03-06-若 松,1,5,6,34.0,1,2,6,1.8178831,0.0016569428844377398,True,34.0,1,5,6
2025-07-03-07-若 松,1,3,6,7.0,1,3,2,0.8095121,0.011826436035335064,True,7.0,1,3,6
2025-07-03-08-若 松,1,3,5,7.4,1,3,2,1.0442885,0.006421682890504599,True,7.4,1,3,5
2025-07-03-09-若 松,1,3,5,29.4,1,3,4,1.3715733,0.0027394320350140333,True,29.4,1,3,5
2025-07-03-10-若 松,1,2,3,19.5,1,2,3,1.3243057,0.010287074372172356,True,19.5,1,2,3
2025-07-03-11-若 松,1,5,2,15.9,1,3,2,0.87426084,0.0019485137891024351,True,15.9,1,5,2
2025-07-03-12-若 松,4,2,3,228.0,4,1,3,0.54999083,0.009528378956019878,True,228.0,4,2,3
2025-07-07-01-若 松,1,6,2,50.6,1,3,2,0.6283936,0.0029371469281613827,True,50.6,1,6,2
2025-07-07-02-若 松,5,4,3,93.3,1,4,5,0.23489678,0.002983727026730776,True,93.3,5,4,3
2025-07-07-03-若 松,3,2,6,32.7,2,3,4,0.064480424,0.0032749157398939133,True,32.7,3,2,6
2025-07-07-04-若 松,1,3,4,18.8,1,3,6,0.6442969,0.011539014056324959,True,18.8,1,3,4
2025-07-07-05-若 松,1,3,2,22.9,1,4,2,1.3272386,0.003247686428949237,True,22.9,1,3,2
2025-07-07-06-若 松,4,2,6,204.5,2,3,4,0.21259058,0.004071914125233889,True,204.5,4,2,6
2025-07-07-07-若 松,1,2,6,6.2,1,3,2,1.215368,0.0036240790504962206,True,6.2,1,2,6
2025-07-07-08-若 松,1,2,4,8.0,1,2,3,0.5197653,0.005948592443019152,True,8.0,1,2,4
2025-07-07-09-若 松,1,5,6,48.8,1,4,6,1.4612471,0.002417739247903228,True,48.8,1,5,6
2025-07-07-10-若 松,2,1,3,13.2,3,1,2,0.053236783,0.02391340211033821,True,13.2,2,1,3
2025-07-07-11-若 松,3,4,6,47.8,1,6,4,0.94250536,0.0027443240396678448,True,47.8,3,4,6
2025-07-07-12-若 松,2,5,1,154.6,1,3,5,0.6362052,0.006211911328136921,True,154.6,2,5,1
2025-07-08-01-若 松,3,6,5,734.8,3,2,4,0.4113829,0.0002607085625641048,True,734.8,3,6,5
2025-07-08-02-若 松,1,4,3,24.7,1,3,2,1.6791018,0.005829450208693743,True,24.7,1,4,3
2025-07-08-03-若 松,1,6,3,8.5,6,1,4,0.24107158,0.012276597321033478,True,8.5,1,6,3
2025-07-08-04-若 松,6,5,3,34.0,6,1,3,1.6139591,0.0026152462232857943,True,34.0,6,5,3
2025-07-08-05-若 松,1,3,2,18.8,1,3,2,0.8985231,0.013587666675448418,True,18.8,1,3,2
2025-07-08-06-若 松,6,2,1,324.5,1,6,4,1.1119665,0.009217321872711182,True,324.5,6,2,1
2025-07-08-07-若 松,3,5,6,26.2,3,1,6,0.32707036,0.0019115713657811284,True,26.2,3,5,6
2025-07-08-08-若 松,1,3,2,5.9,1,2,3,0.79004925,0.016532760113477707,True,5.9,1,3,2
2025-07-08-09-若 松,6,1,2,9.4,1,6,4,0.5251376,0.006985300220549107,True,9.4,6,1,2
2025-07-08-10-若 松,1,3,4,16.1,1,3,4,0.88431203,0.016219407320022583,True,16.1,1,3,4
2025-07-08-11-若 松,4,6,5,10.7,4,1,6,1.4011636,0.0018292200984433293,True,10.7,4,6,5
2025-07-08-12-若 松,1,3,2,8.9,1,3,2,0.951016,0.011867758817970753,True,8.9,1,3,2
2025-07-09-01-若 松,3,1,2,36.3,1,2,3,1.159365,0.01385879423469305,True,36.3,3,1,2
2025-07-09-02-若 松,3,1,6,10.8,3,1,6,1.1724447,0.006176723632961512,True,10.8,3,1,6
2025-07-09-03-若 松,4,2,6,88.5,4,1,3,0.20406449,0.0009134627762250602,True,88.5,4,2,6
2025-07-09-04-若 松,1,2,4,5.8,2,1,4,0.732393,0.012128526344895363,True,5.8,1,2,4
2025-07-09-05-若 松,1,3,4,27.5,1,3,2,1.0464091,0.010816394351422787,True,27.5,1,3,4
2025-07-09-06-若 松,1,4,3,73.2,1,4,5,0.95620835,0.008101663552224636,True,73.2,1,4,3
2025-07-09-07-若 松,6,2,1,17.6,1,6,2,0.17724347,0.020728154107928276,True,17.6,6,2,1
2025-07-09-08-若 松,1,3,2,4.4,1,4,2,1.3916848,0.007785774767398834,True,4.4,1,3,2
2025-07-09-09-若 松,1,3,2,12.4,2,1,4,0.58394647,0.007915830239653587,True,12.4,1,3,2
2025-07-09-10-若 松,3,4,5,69.7,1,3,6,0.344994,0.0004983247490599751,True,69.7,3,4,5
2025-07-09-11-若 松,3,5,2,105.6,1,3,5,0.7768531,0.004236265551298857,True,105.6,3,5,2
2025-07-09-12-若 松,1,3,5,6.0,1,3,2,0.91236037,0.007390522863715887,True,6.0,1,3,5
2025-07-10-01-若 松,5,4,3,124.5,5,1,2,0.82447344,0.0021574548445641994,True,124.5,5,4,3
2025-07-10-02-若 松,1,5,3,28.2,1,3,2,0.91227025,0.010459432378411293,True,28.2,1,5,3
2025-07-10-03-若 松,5,4,2,184.3,1,2,4,1.2555139,0.0021483111195266247,True,184.3,5,4,2
2025-07-10-04-若 松,3,1,5,10.6,6,1,3,0.056147754,0.0008044003043323755,True,10.6,3,1,5
2025-07-10-05-若 松,1,4,3,39.9,1,4,2,1.2750614,0.00558259105309844,True,39.9,1,4,3
2025-07-10-06-若 松,2,1,6,11.1,2,1,6,0.18491518,0.020618515089154243,True,11.1,2,1,6
2025-07-10-07-若 松,6,1,5,12.8,6,1,4,2.0434477,0.003915444482117891,True,12.8,6,1,5
2025-07-10-08-若 松,1,3,4,11.3,1,3,2,0.39457017,0.010517030023038387,True,11.3,1,3,4
2025-07-10-09-若 松,1,4,2,13.2,1,3,2,0.9770808,0.009808789007365704,True,13.2,1,4,2
2025-07-10-10-若 松,6,5,4,2339.6,1,3,4,0.6079329,0.00012790750770363957,True,2339.6,6,5,4
2025-07-10-11-若 松,5,1,2,159.6,1,4,2,1.5558451,0.0049646892584860325,True,159.6,5,1,2
2025-07-10-12-若 松,1,3,6,28.7,1,3,2,0.65866464,0.004528174176812172,True,28.7,1,3,6
2025-07-11-01-若 松,1,4,2,11.2,1,4,2,1.060764,0.012870581820607185,True,11.2,1,4,2
2025-07-11-02-若 松,1,4,5,30.5,1,3,4,0.12191367,0.002515413099899888,True,30.5,1,4,5
2025-07-11-03-若 松,1,4,2,75.9,1,4,3,1.1530346,0.010457868687808514,True,75.9,1,4,2
2025-07-11-04-若 松,1,2,4,13.4,1,2,4,1.187377,0.010997789911925793,True,13.4,1,2,4
2025-07-11-05-若 松,4,1,2,11.0,1,4,2,0.09951794,0.01501033827662468,True,11.0,4,1,2
2025-07-11-06-若 松,1,3,2,10.2,1,2,3,0.9378194,0.015428246930241585,True,10.2,1,3,2
2025-07-11-07-若 松,6,4,1,43.7,1,4,3,1.0509824,0.009288850240409374,True,43.7,6,4,1
2025-07-11-08-若 松,3,5,1,185.8,1,3,4,0.4606529,0.006938336882740259,True,185.8,3,5,1
2025-07-11-09-若 松,5,4,1,531.9,1,2,4,0.21103626,0.006810283754020929,True,531.9,5,4,1
2025-07-11-10-若 松,1,2,6,35.3,1,2,4,0.32623172,0.007166281342506409,True,35.3,1,2,6
2025-07-11-11-若 松,1,2,3,4.7,1,2,3,1.154551,0.012586794793605804,True,4.7,1,2,3
2025-07-11-12-若 松,4,5,6,19.4,4,1,5,1.6445467,0.0007741234730929136,True,19.4,4,5,6
2025-07-14-01-若 松,4,6,3,123.2,1,6,2,0.987512,0.0015226402319967747,True,123.2,4,6,3
2025-07-14-02-若 松,1,2,5,11.7,1,2,3,0.59509385,0.0069543104618787766,True,11.7,1,2,5
2025-07-14-03-若 松,1,3,5,17.0,1,3,5,0.7879398,0.015481645241379738,True,17.0,1,3,5
2025-07-14-04-若 松,1,3,2,11.7,3,2,1,0.4942131,0.012041011825203896,True,11.7,1,3,2
2025-07-14-05-若 松,1,3,2,6.6,1,2,3,0.93876153,0.0185246542096138,True,6.6,1,3,2
2025-07-14-06-若 松,1,4,3,10.1,4,1,3,0.43589473,0.01871030405163765,True,10.1,1,4,3
2025-07-14-07-若 松,2,6,3,96.6,2,1,6,0.33303547,0.0010154113406315446,True,96.6,2,6,3
2025-07-14-08-若 松,1,5,3,24.2,1,4,3,1.3013681,0.006781239062547684,True,24.2,1,5,3
2025-07-14-09-若 松,2,4,1,146.9,1,2,6,0.73484266,0.009572370909154415,True,146.9,2,4,1
2025-07-14-10-若 松,3,1,6,20.7,1,4,3,0.84078,0.0030428071040660143,True,20.7,3,1,6
2025-07-14-11-若 松,1,3,5,18.4,1,3,6,1.097004,0.0014665784547105432,True,18.4,1,3,5
2025-07-14-12-若 松,4,5,1,128.0,5,1,3,0.4526623,0.00853054504841566,True,128.0,4,5,1
2025-07-15-01-若 松,4,3,1,67.3,4,1,2,1.0064751,0.010397023521363735,True,67.3,4,3,1
2025-07-15-02-若 松,1,3,5,34.6,1,3,5,1.1094118,0.009172319434583187,True,34.6,1,3,5
2025-07-15-03-若 松,2,6,4,147.6,2,1,6,1.2189684,0.0036577002611011267,True,147.6,2,6,4
2025-07-15-04-若 松,3,5,6,353.1,1,2,5,0.1670208,0.001161272986792028,True,353.1,3,5,6
2025-07-15-05-若 松,2,1,4,7.0,2,1,3,1.5281823,0.007041967939585447,True,7.0,2,1,4
2025-07-15-06-若 松,1,3,2,14.7,1,3,6,0.83771896,0.006900315638631582,True,14.7,1,3,2
2025-07-15-07-若 松,5,1,6,17.8,1,6,5,1.217331,0.010297792963683605,True,17.8,5,1,6
2025-07-15-08-若 松,1,5,2,36.9,1,5,3,0.94328994,0.006287178955972195,True,36.9,1,5,2
2025-07-15-09-若 松,1,5,3,41.3,1,5,3,1.4676471,0.007043891586363316,True,41.3,1,5,3
2025-07-15-10-若 松,6,1,5,204.1,1,6,4,0.50398254,0.00617343932390213,True,204.1,6,1,5
2025-07-15-11-若 松,4,1,5,41.9,1,4,3,0.8877265,0.002823044778779149,True,41.9,4,1,5
2025-07-15-12-若 松,1,4,3,5.1,1,4,3,0.09979725,0.014005748555064201,True,5.1,1,4,3
2025-07-16-01-若 松,1,4,3,24.0,1,3,4,0.72055864,0.015843674540519714,True,24.0,1,4,3
2025-07-16-02-若 松,4,3,5,74.9,4,3,1,1.5772697,0.005352295935153961,True,74.9,4,3,5
2025-07-16-03-若 松,6,2,1,60.8,6,2,1,1.7220435,0.00904591754078865,True,60.8,6,2,1
2025-07-16-04-若 松,1,5,2,28.0,1,2,5,0.97743034,0.012897537089884281,True,28.0,1,5,2
2025-07-16-05-若 松,1,2,4,4.2,1,2,4,1.943086,0.00461999699473381,True,4.2,1,2,4
2025-07-16-06-若 松,4,5,6,39.8,1,4,6,1.2382178,0.0007699436391703784,True,39.8,4,5,6
2025-07-16-07-若 松,1,5,2,24.0,1,5,3,0.5874668,0.00698162242770195,True,24.0,1,5,2
2025-07-16-08-若 松,3,1,5,34.6,1,2,3,0.022014797,0.007030088920146227,True,34.6,3,1,5
2025-07-16-09-若 松,1,5,2,35.7,1,5,3,1.683902,0.006373278331011534,True,35.7,1,5,2
2025-07-16-10-若 松,1,2,6,15.2,1,2,3,1.1784596,0.006108599249273539,True,15.2,1,2,6
2025-07-16-11-若 松,1,2,3,6.1,1,2,3,0.18803,0.014781096950173378,True,6.1,1,2,3
2025-07-16-12-若 松,1,3,5,9.0,1,5,3,1.3988322,0.008723556064069271,True,9.0,1,3,5
2025-07-17-01-若 松,2,1,4,65.6,5,2,1,0.25513977,0.0034518761094659567,True,65.6,2,1,4
2025-07-17-02-若 松,1,3,2,5.7,1,2,3,0.1341455,0.026796242222189903,True,5.7,1,3,2
2025-07-17-03-若 松,1,2,4,34.5,1,6,2,1.041551,0.004564379807561636,True,34.5,1,2,4
2025-07-17-04-若 松,3,2,5,171.7,3,1,5,1.4581293,0.0026758569292724133,True,171.7,3,2,5
2025-07-17-05-若 松,4,5,1,25.5,1,4,2,0.050302386,0.010412431322038174,True,25.5,4,5,1
2025-07-17-06-若 松,2,4,1,11.8,2,1,4,1.186143,0.011414908803999424,True,11.8,2,4,1
2025-07-17-07-若 松,1,6,2,112.5,1,2,6,0.2980324,0.011529877781867981,True,112.5,1,6,2
2025-07-17-08-若 松,1,2,3,7.6,2,1,3,0.34652472,0.019620975479483604,True,7.6,1,2,3
2025-07-17-09-若 松,1,2,3,9.0,1,3,5,0.996603,0.006618405692279339,True,9.0,1,2,3
2025-07-17-10-若 松,1,2,3,13.6,1,3,2,0.7080741,0.013464771211147308,True,13.6,1,2,3
2025-07-17-11-若 松,4,2,1,498.0,4,3,2,1.3261187,0.005775477737188339,True,498.0,4,2,1
2025-07-17-12-若 松,1,2,3,6.0,1,4,2,0.21472734,0.00868194829672575,True,6.0,1,2,3
2025-07-22-01-若 松,1,2,3,7.3,1,2,3,1.4482858,0.009634815156459808,True,7.3,1,2,3
2025-07-22-02-若 松,4,3,5,39.2,4,1,3,0.29945326,0.001602927572093904,True,39.2,4,3,5
2025-07-22-03-若 松,4,5,6,11.2,4,1,2,0.36494792,0.0008018873049877584,True,11.2,4,5,6
2025-07-22-04-若 松,2,3,6,23.5,3,2,6,0.8770658,0.015119032934308052,True,23.5,2,3,6
2025-07-22-05-若 松,1,3,2,16.4,1,2,4,1.053592,0.009980126284062862,True,16.4,1,3,2
2025-07-22-06-若 松,1,5,4,116.4,1,2,4,1.1294059,0.0025901319459080696,True,116.4,1,5,4
2025-07-22-07-若 松,1,5,2,27.1,1,2,3,0.53853357,0.01066216267645359,True,27.1,1,5,2
2025-07-22-08-若 松,3,1,2,32.2,1,3,2,0.61017406,0.015627827495336533,True,32.2,3,1,2
2025-07-22-09-若 松,2,1,5,45.3,1,2,3,0.30101055,0.0010064627276733518,True,45.3,2,1,5
2025-07-22-10-若 松,5,1,3,133.4,1,3,2,0.65715134,0.012617727741599083,True,133.4,5,1,3
2025-07-22-11-若 松,4,1,5,87.7,1,4,6,0.66321224,0.005610414780676365,True,87.7,4,1,5
2025-07-22-12-若 松,1,3,4,12.5,1,4,3,0.9733085,0.014755092561244965,True,12.5,1,3,4
2025-07-23-01-若 松,4,2,6,89.2,1,4,2,0.7090507,0.004006309900432825,True,89.2,4,2,6
2025-07-23-02-若 松,6,5,1,90.9,6,5,4,1.449075,0.005024132784456015,True,90.9,6,5,1
2025-07-23-03-若 松,1,2,6,17.3,1,2,6,0.77038556,0.019297337159514427,True,17.3,1,2,6
2025-07-23-04-若 松,6,4,2,84.5,1,4,6,0.31959313,0.0034191065933555365,True,84.5,6,4,2
2025-07-23-05-若 松,4,1,6,129.0,2,1,4,0.12175453,0.003947604913264513,True,129.0,4,1,6
2025-07-23-06-若 松,1,6,4,53.1,1,3,2,0.79724383,0.0009277684730477631,True,53.1,1,6,4
2025-07-23-07-若 松,3,1,4,53.5,1,2,6,0.90764636,0.002093405229970813,True,53.5,3,1,4
2025-07-23-08-若 松,1,3,2,4.1,1,2,3,0.85872674,0.018514404073357582,True,4.1,1,3,2
2025-07-23-09-若 松,3,6,2,89.4,1,3,2,0.45367265,0.001396780600771308,True,89.4,3,6,2
2025-07-23-10-若 松,3,1,2,62.4,1,3,2,0.37700212,0.011603208258748055,True,62.4,3,1,2
2025-07-23-11-若 松,3,5,1,163.5,3,1,4,0.21035612,0.006500033661723137,True,163.5,3,5,1
2025-07-23-12-若 松,1,4,5,29.0,1,6,2,0.9982701,0.0012835076777264476,True,29.0,1,4,5
2025-07-24-01-若 松,5,6,1,78.6,2,4,5,1.6016295,0.00017881930398289114,True,78.6,5,6,1
2025-07-24-02-若 松,5,4,3,29.5,5,3,6,0.99318534,0.008483544923365116,True,29.5,5,4,3
2025-07-24-03-若 松,3,5,1,19.7,3,5,4,1.2768354,0.0030514118261635303,True,19.7,3,5,1
2025-07-24-04-若 松,5,4,1,33.4,5,1,4,0.06335235,0.025597691535949707,True,33.4,5,4,1
2025-07-24-05-若 松,1,4,2,10.6,1,4,2,1.2811773,0.012785698287189007,True,10.6,1,4,2
2025-07-24-06-若 松,1,2,4,62.8,1,2,3,0.5303795,0.008771790191531181,True,62.8,1,2,4
2025-07-24-07-若 松,5,4,2,57.2,5,4,2,1.2863746,0.010497616603970528,True,57.2,5,4,2
2025-07-24-08-若 松,1,2,3,3.1,1,3,2,0.84101456,0.02145789936184883,True,3.1,1,2,3
2025-07-24-09-若 松,3,2,1,708.4,1,2,3,1.1911423,0.00889539159834385,True,708.4,3,2,1
2025-07-24-10-若 松,3,1,2,212.4,1,4,3,0.7395891,0.01194622740149498,True,212.4,3,1,2
2025-07-24-11-若 松,1,4,2,19.7,1,4,3,1.032165,0.009275256656110287,True,19.7,1,4,2
2025-07-24-12-若 松,1,2,6,44.0,1,2,3,0.9998151,0.0023989807814359665,True,44.0,1,2,6
2025-07-25-01-若 松,1,4,3,13.7,1,4,3,0.6508294,0.015163376927375793,True,13.7,1,4,3
2025-07-25-02-若 松,1,2,3,14.2,1,4,3,1.1298593,0.008939892053604126,True,14.2,1,2,3
2025-07-25-03-若 松,3,2,4,53.9,3,2,1,1.3884518,0.007317639887332916,True,53.9,3,2,4
2025-07-25-04-若 松,4,3,5,299.8,2,4,1,1.2062848,0.0010262997820973396,True,299.8,4,3,5
2025-07-25-05-若 松,1,2,3,4.5,1,2,4,1.0272981,0.009585186839103699,True,4.5,1,2,3
2025-07-25-06-若 松,4,3,5,65.2,3,4,1,0.14171088,0.0006175577873364091,True,65.2,4,3,5
2025-07-25-07-若 松,3,4,5,13.1,3,1,4,0.5730819,0.0023712324909865856,True,13.1,3,4,5
2025-07-25-08-若 松,3,2,1,22.3,3,1,2,0.47654688,0.02075420320034027,True,22.3,3,2,1
2025-07-25-09-若 松,1,2,4,13.9,2,1,5,1.0881286,0.005180076230317354,True,13.9,1,2,4
2025-07-25-10-若 松,2,4,3,967.2,2,1,4,1.2778964,0.0041395132429897785,True,967.2,2,4,3
2025-07-25-11-若 松,1,2,3,30.7,1,4,3,1.0748141,0.006429685745388269,True,30.7,1,2,3
2025-07-25-12-若 松,1,3,5,42.7,1,3,2,0.5743169,0.009884113445878029,True,42.7,1,3,5
2025-07-26-01-若 松,1,2,6,33.0,1,6,2,1.5010865,0.00679605919867754,True,33.0,1,2,6
2025-07-26-02-若 松,2,4,1,101.4,2,3,4,0.16956657,0.00693903025239706,True,101.4,2,4,1
2025-07-26-03-若 松,1,6,2,54.6,3,1,2,1.0855825,0.0017057093791663647,True,54.6,1,6,2
2025-07-26-04-若 松,2,6,1,89.3,4,2,6,0.51965785,0.0006470519583672285,True,89.3,2,6,1
2025-07-26-05-若 松,1,2,3,6.7,1,2,4,0.7937528,0.011664251796901226,True,6.7,1,2,3
2025-07-26-06-若 松,6,5,1,123.4,1,2,4,0.3478855,0.0011866858694702387,True,123.4,6,5,1
2025-07-28-01-若 松,4,5,1,35.4,3,2,4,0.36832678,0.003076765453442931,True,35.4,4,5,1
2025-07-28-02-若 松,3,4,5,34.3,3,2,5,2.0112376,0.0025889568496495485,True,34.3,3,4,5
2025-07-28-03-若 松,5,4,6,21.8,4,6,2,0.26690686,0.008054490201175213,True,21.8,5,4,6
2025-07-28-04-若 松,2,6,1,365.1,2,1,4,0.23084712,0.0030704676173627377,True,365.1,2,6,1
2025-07-28-05-若 松,1,2,4,7.1,1,2,4,0.5972749,0.012486886233091354,True,7.1,1,2,4
2025-07-28-06-若 松,1,4,3,13.2,1,3,4,1.3230485,0.010951424017548561,True,13.2,1,4,3
2025-07-28-07-若 松,6,1,4,21.1,2,1,6,0.028884709,0.0029885803814977407,True,21.1,6,1,4
2025-07-28-08-若 松,3,2,6,181.4,1,2,3,0.69014406,0.003534354967996478,True,181.4,3,2,6
2025-07-28-09-若 松,5,3,2,182.7,3,4,1,0.26422036,0.0011312011629343033,True,182.7,5,3,2
2025-07-28-10-若 松,3,4,2,144.9,3,5,2,0.10194361,0.003957479726523161,True,144.9,3,4,2
2025-07-28-11-若 松,3,1,5,33.1,1,3,2,0.10150373,0.0030769272707402706,True,33.1,3,1,5
2025-07-28-12-若 松,1,4,2,19.8,1,3,2,1.0913607,0.010024246759712696,True,19.8,1,4,2
2025-08-01-01-若 松,2,1,3,81.8,4,1,3,0.15554821,0.002450639382004738,True,81.8,2,1,3
2025-08-01-02-若 松,6,5,1,358.1,1,6,2,1.129364,0.004731392487883568,True,358.1,6,5,1
2025-08-01-03-若 松,1,3,6,6.5,1,3,2,1.2797062,0.007879839278757572,True,6.5,1,3,6
2025-08-01-04-若 松,1,3,2,6.0,1,3,2,1.2908181,0.014569089747965336,True,6.0,1,3,2
2025-08-01-05-若 松,1,2,3,9.0,1,2,4,0.15566492,0.008692759089171886,True,9.0,1,2,3
2025-08-01-06-若 松,3,1,5,16.3,2,1,3,0.0027029514,0.0013513023732230067,True,16.3,3,1,5
2025-08-01-07-若 松,1,2,3,5.6,1,2,3,1.4016947,0.01183728501200676,True,5.6,1,2,3
2025-08-01-08-若 松,1,2,3,7.6,1,3,2,1.5301429,0.007864253595471382,True,7.6,1,2,3
2025-08-01-09-若 松,6,1,5,65.0,6,1,5,0.5671675,0.011738727800548077,True,65.0,6,1,5
2025-08-01-10-若 松,1,2,3,14.8,1,3,2,2.216526,0.00406681327149272,True,14.8,1,2,3
2025-08-01-11-若 松,1,6,5,88.1,1,6,5,1.5859913,0.007446697913110256,True,88.1,1,6,5
2025-08-01-12-若 松,2,5,4,340.0,1,4,6,1.9820681,0.0003529628738760948,True,340.0,2,5,4
2025-08-02-01-若 松,6,2,1,176.5,1,5,4,0.90871006,0.005924157332628965,True,176.5,6,2,1
2025-08-02-02-若 松,6,4,1,30.9,1,6,4,1.5252073,0.010369486175477505,True,30.9,6,4,1
2025-08-02-03-若 松,3,2,1,126.3,3,1,2,2.4172533,0.003494596341624856,True,126.3,3,2,1
2025-08-02-04-若 松,4,5,6,178.0,1,4,3,0.44466108,0.0008854256011545658,True,178.0,4,5,6
2025-08-02-05-若 松,2,3,4,47.5,2,1,3,1.4029998,0.005035450216382742,True,47.5,2,3,4
2025-08-02-06-若 松,1,3,4,11.8,1,6,3,0.40590882,0.004706349223852158,True,11.8,1,3,4
2025-08-02-07-若 松,1,5,2,27.5,1,3,5,2.1691809,0.0017570003401488066,True,27.5,1,5,2
2025-08-02-08-若 松,1,4,5,69.1,1,2,4,1.1967756,0.00545731745660305,True,69.1,1,4,5
2025-08-02-09-若 松,4,1,5,190.9,1,3,2,1.2922987,0.0012060219887644053,True,190.9,4,1,5
2025-08-02-10-若 松,4,3,6,258.0,1,4,3,1.7657917,0.0009413242223672569,True,258.0,4,3,6
2025-08-02-11-若 松,1,6,4,20.6,1,6,5,0.7944201,0.0017856156919151545,True,20.6,1,6,4
2025-08-02-12-若 松,1,3,2,17.5,1,3,2,0.79075396,0.015160012990236282,True,17.5,1,3,2
2025-08-03-01-若 松,3,1,5,42.0,1,3,5,1.1833158,0.009156136773526669,True,42.0,3,1,5
